business_trading_name,category,suburb,state,post_code,phone_number,email,ABN,logo,first_name,last_name
A1 Hire,Equipment Hire,Berrimah,NT,0828, ,stretch@eftel.net.au,65066633903,, ,
Abbott Cleaning service,Carpet & Upholstery Cleaning,"5, 14 Makagon RD, Berrimah",NT,0828,0417 322 972,info@abbottcleaningservice.com.au,11135108619,,Ian,Abbott
ABP Permits Pty Ltd,Building Consultants,"20/25 Pruen RD, Berrimah",NT,0828, ,mail@abpnt.com.au,22134616194,,Chris,Lovewell
ABR Communications,Equipment Hire,"20/25 Pruen RD, Berrimah",NT,0828,0414 863 874,abrcom@bigpond.com,70117386964,, ,
Alawa Plumbing Pty Ltd.,Excavation,Berrimah,NT,0828, ,alawaplumbing@bigpond.com,40009623107,, ,
Alb Landscapes P/L,Landscaping & Gardening,Berrimah,NT,0828, ,,36088083836,, ,
AllGlass & Aluminium (NT),Glass & Glazing,Berrimah,NT,0828,0408 893 592,james@allglassnt.com,26098226174,, ,
All Upholstery NT,Upholstery Repair,Berrimah,NT,0828,0428 621 436,allupholsterynt@gmail.com,70595508856,, ,
All west Concrete Pty Ltd,Concreting,Berrimah,NT,0828, ,allwestconcrete@intrnode.on.net,65636336899,, ,
Buff Bins NT,Skip & Truck Hire,Berrimah,NT,0828,0477 770 633,buffbinsnt@bigpond.com.au,42501092916,, ,
CTM Refrigeration Airconditioning,Air Conditioning,BERRIMAH,NT,0828,0428 151 549,pedro@ctmdarwin.com.au,51158878730,,Pedro,Bernardino
Designer Kitchens,Kitchen,Berrimah,NT,0828,0408 623 285,stuart@designerkitchensnt.com.au,26139824534,, ,
Five Star Concrete Pool Specialists,Pool Builders,Berrimah,NT,0828,0415 733 333,info@fivestarpoolsnt.com,73363080757,, ,
Greenspace Homes,Complete Bathroom Renovation,Berrimah,NT,0828,0409 470 308,steven@greenspacehomes.com.au,61143889703,,Steven,Koukouvas
Handy antz Home & Garden Maintenance,Handyman,Humpty Doo,NT,0828,0418 522 239,handyantz@hotmail.com,44679052011,, ,
High Rise Crane & Rigging services,Equipment Hire,"6 Nebo RD, Berrimah",NT,0828,0408 089 299,adam@hrcr.com.au,61080545688,, ,
K & J Burns Electrical & Refrigeration,Electricians,"Shed 8/ 14 Makagon RD, Berrimah",NT,0828, ,admin@kjburns.com.au,68009633827,, ,
Kyam Electrical services,Electricians,Berrimah,NT,0828,0418 895 462,ian@kyam.com.au,36084149655,, ,
Nilsen NT,Electricians,"41 Berrimah RD, Berrimah",NT,0828, ,nedarwin@nilsen.com.au,19115074989,,Loretta,Tonkin
ntrs budget bins,Rubbish Removal,"19 Pruen Rd Berrimah, 19 Pruen RD, Berrimah",NT,0828, ,service@ntrs.com.au,48112787685,,Customer,service
NT Link,Building,Berrimah,NT,0828,(08) 8953 7777,admin@ntlink.com.au,32009621014,, ,
Ozwide Joinery,Joinery,Berrimah,NT,0828, ,info@ozwidejoinery.com,13160558029,, ,
Patio World NT,Decking,"9 Frank CRT, Berrimah",NT,0828, ,darwin@patioworld.com.au,77058138293,,Wendy,Hutchinson
PCM Group NT,Protective Coatings,Berrimah,NT,0828,0417 990 525,jarrad@pcmgroupnt.com,54605476266,, ,
Pest Off,Cockroaches,Berrimah,NT,0828, ,pestoff@live.com.au,31150064538,,Andy,James
Rabbo's Fencing & Handyman services,Fencing,Berrimah,NT,0828,0400 192 306,rabbosfencing@hotmail.com,86508611950,, ,
Roofclad Constructions,Roof Repairs,Derrimah,NT,0828,0423 881 933,admin@roofcladnt.com.au,63099000236,, ,
Southern Cross Moving Storage,Furniture Removal,East Arm,NT,0828, ,sales@southerncrossmoving.com.au,64119693828,, ,
Tambelan Pty Ltd,Roofing,Berrimah,NT,0828,0418 893 026,roofmas@bigpond.net.au,84009636702,, ,
Territory Construction services,Earth Moving,Knuckey Lagoon,NT,0828,0427 393 052,gregcousens@bigpond.com,81120445098,, ,
Territory Wire Fencing,Fencing,Berrimah,NT,0828, ,mattb@twfencing.com.au,44612826534,, ,
Barclay Builders Pty Ltd,Kit Homes,"47 Pruen RD, Berrimah",NT,0828, ,sales@barclaybuilders.com.au,52098043657,, ,
T.P construction,Plastering & Gyprock,Berrimah,NT,0828,0439 222 685,theologos.paravantonis@gmail.com,90442108629,, ,
UNO Management services,Engineering - Structural,"BERRIMAH, u13/17 WILLES RD, Berrimah",NT,0828, ,kirsty.mcinnes@unoms.com.au,29138457262,, ,
