"business_trading_name","category","suburb","state","post_code","phone_number","email","ABN","logo","first_name","last_name"
"Earthcon 360","Excavation","Thomastown","VIC","3074","0424 788 200","earthcon360@gmail.com","16627737795","","Luke and Sarah","Williams"
"Four Season Heating & Cooling","Suppliers","Thomastown","VIC","3074","0418 566 345","ahmed@4shc.com.au","74022936068",""," ",""
"A Beautiful Touch Painting service","Painters","18 Diplomat DRV, Thomastown","VIC","3074"," ","abeautifultouch@optusnet.com.au","48116121932","","Tiffanny","awad"
"A Best Professional Gardener","Garden Maintenance","18 Diplomat DRV, Thomastown","VIC","3074","0415 223 000","ozdesign85@hotmail.com","49277164425","","Sam","Ayad"
"A&D Professional Builder","Plastering & Gyprock","., . . ST, thomastown","VIC","3074"," ","daprobuilder@gmail.com","26519484618","","Sam","Alse"
"Agli's Tiling services","Tilers","Thomastown","VIC","3074","0478 653 902","aglikaso@gmail.com","62301037596","","Agli","Kaso"
"Air Pro Heating & Cooling","Plumbers","Thomastown","VIC","3074","0458 154 381","airprohnc@outlook.com.au","58140335712",""," ",""
"Akay Architects","Drafting","Glenroy","VIC","3074","0425 282 926","berna@akayarchitects.com.au","95146198398",""," ",""
"Aldeck Group","Fencing Suppliers","15 Brock ST, Thomastown","VIC","3074"," ","aldeck@aldeck.com.au","75605702270",""," ",""
"Alhome Building And Maintenance","Handyman","Thomastown","VIC","3074","0408 661 114","jelincicjohn@yahoo.com.au","86630574703",""," ",""
"All About Drains","Drains","THOMASTOWN","VIC","3074","0422 098 886","info@allaboutdrains.com.au","87455115904","","Gabriel","Matta"
"All Around Carpentry","Carpenters","Thomastown","VIC","3074","0402 936 437","ossem.mekawy@hotmail.com","13924253429","","Ossem","Mekawy"
"ALLIED AUTOMATION SECURITY & ELECTRICAL","Data Cabling","Thomastown","VIC","3074","0403 574 054","tim@aase.net.au","79133644498","","Tim","Tomsky"
"MG Alucacladding","Cladding","Thomastown","VIC","3074","0410 594 226","mgalucacladding@bigpond.com","82011874631","","Jone","Grmusa"
"AM SKY PAintiNG","Interior","Thomastown","VIC","3074","0469 047 584","amin.mahmodi90@hotmail.com","55397813812",""," ",""
"ANZ ENGINEERS - Consulting Structural & Civil Engineers","Engineering - Structural","Thomastown","VIC","3074","0410 499 725","alex@anzengineers.com.au","42633434545","","Alex","Jova"
"AR Carpentry services","Pergolas","Thomastown","VIC","3074","0421 759 100","andrew.randi@hotmail.com","26015361926",""," ",""
"Architectural Stone Pty Ltd","Kitchen Design","THOMASTOWN","VIC","3074","0408 367 517","gina.architecturalstone@live.com.au","78066848244","","Gina","Orlando"
"Armin painting","Painters","THOMASTOWN","VIC","3074","0470 449 551","arminpaintingvic@gmail.com","32851703073","","Tirdad","Armin"
"Armin Painting & Decorating","Painters","Eden Park","VIC","3074","0413 360 242","tirdadarmin@gmail.com","32851703073",""," ",""
"Art Arena","Painters","Thomastown","VIC","3074","0413 640 761","omidmovafagh.artarena@gmail.com","59547674089","","Omid","Movafagh"
"Art Attack Painting & Decorating","Painters","Thomastown","VIC","3074","0414 649 991","immy.m@hotmail.com","56159755318","","IMADEDDINE","MARIAM"
"Artistic Stone VIC","Benchtops","Thomastown","VIC","3074"," ","artisticstone@optusnet.com.au","55821303719",""," ",""
"ASAP BIN HIRE","Mini Skip Bin Hire","Thomastown","VIC","3074","0452 271 006","dalbirsingh5001@gmail.com","84623659718","","Dalbir","Singh"
"Ascend Stone Pty Ltd","Stonemasonry","Thomastown","VIC","3074","0411 318 648","gary@ascendstone.com.au","15603499270",""," ",""
"Asem Painting services","Painters","Thomastown","VIC","3074","0424 864 667","massri986@gmail.com","34916740487","","Asem","Almassri"
"Ashler Group","Concrete Resurfacing","Thomastown","VIC","3074"," ","solomon.alex@hotmail.com","49615484172",""," ",""
"Aus Solar Distributors","Solar Power","Thomastown","VIC","3074"," ","david@aus-solar.com.au","85142872802",""," ",""
"Australian Commercial Maintenance Pty Ltd","Garden Maintenance","Campberfield","VIC","3074","0419 388 172","acmm@bigpond.com.au","32097414581",""," ",""
"BANIO","Bathroom Accessories","Thomastown","VIC","3074"," ","jim@banio.com.au","82162802833",""," ",""
"Bayley And Grimster","Electricians","230 Wolseley PL, Thomastown","VIC","3074"," ","info@bayleyandgrimster.com.au","39067176934",""," ",""
"BBM Cleaning & Maintenance services","Cleaning","10 Alvarado AVE, Thomastown","VIC","3074"," ","mariabev@optusnet.com.au","85230355291",""," ",""
