"business_trading_name","category","suburb","state","post_code","phone_number","email","ABN","logo","first_name","last_name"
"A and S TV Pty Ltd NT","Antenna Services","Howard Springs","NT","835","0458 811 427","aandstvptyltd@gmail.com","38602407018",""," ",""
"AJ's Dingo Hire","Garden Maintenance","Howard Springs","NT","835","0413 993 064","coolaircattery@aapt.com.au","50058073458",""," ",""
"AJ's Dingo Hire","Equipment Hire","Howard Springs","NT","835","0413 993 064","coolaircattery@aapt.net.au","50058073458",""," ",""
"AllHome Maintenance","Handyman","Howard Springs","NT","835","0420 507 113","info@allhomemaintenance.net.au","13153593287",""," ",""
"Approved Pre Purchase Property Inspection","Inspections - Building","Howards Springs","NT","835","0427 496 741","approvedpppinspections@gmail.com","87067526157","","Graham","Irwin"
"ASSET PROTECTION MOB","Pest Control","Howard Springs","NT","835","0437 733 028","themob@outlook.com.au","41600618120","","Jason","Warren"
"Auswide Plumbing Solutions","Plumbers","Howard Springs","NT","835","0403 263 569","auswideplumbingsolutions@gmail.com","86963040591",""," ",""
"Burgo's Maintenance","Duct Cleaning","Howard Springs","NT","835","0459 695 916","leigh.burgess@hotmail.com","94580084410",""," ",""
"C & M Carpentry Works","Building","Virgina","NT","835","0417 768 137","mail@cmcarpentryworks.com.au","42098748782","","Craig","Misener"
"CP Installations","Installation","Howard Springs","NT","835","0407 742 651","craig@cpinstallations.com.au","67371373845",""," ",""
"Custom Concreting","Driveways","Coolalinga","NT","835","0409 640 630","customconcreting3@bigpond.com","36413827561","","Darren","Bowden"
"DARAM enterprises P/L PLUMBING","Plumbers","~***","NT","835","0428 833 914","tonybox666@gmail.com","72091996735","","Tony","Box"
"George Alahouzos Painting","Painters","Howard Springs","NT","835","0405 698 269","gapainting@hotmail.com","63423409836",""," ",""
"N.T. Garden Maintenance Solutions","Garden Maintenance","Howard Springs","NT","835","0467 046 785","info@gmsdarwin.com.au","45622240779",""," ",""
"Green Vision","Garden Maintenance","Darwin","NT","835","0438 893 287","green.vision@bigpond.com","42326293787",""," ",""
"G & V Polain","Paving","Howard Springs","NT","835","0418 893 497","gvpolian@bigpond.net.au","44274061082",""," ",""
"Ice Burg Refrigeration","Refrigerators","Howard Springs","NT","835","0439 327 941","iceburgref@bigpond.com","15143419928","","Bradley","Burgemeister"
"Kassiou Constructions Pty Ltd","Building","Howard Springs","NT","835","0421 371 303","kassiouconstruction@bigpond.com","45126718803",""," ",""
"Mully's Earthworks","Excavation","Howard Springs","NT","835","0438 550 034","kaj@iinet.net.au","60496925779",""," ",""
"Mums on the Run Gardening NT Irrigation","Garden Maintenance","Coolalinga","NT","835","0412 460 856","mumsontherun@bigpond.com","21534909145",""," ",""
"NC Blocklaying","Bricklaying","Howard Springs","NT","835","0414 326 463","ncblocklaying@hotmail.com","39616941701",""," ",""
"NT Custom Homes & Sheds","Renovation","Coolalinga","NT","835","0403 082 897","admin@ntcustomhomes.com.au","63145723093",""," ",""
"Precision Tiling NT","Tilers","Howard Springs","NT","835","0413 121 754","kelnjus@gmail.com","61629010940",""," ",""
"Precision Trades WA","Fencing","Howard Springs","NT","835"," ","sales@precisiontrades.com.au","28426645818","","dale","booth"
"Ray Laurence Constructions Pty Ltd","Renovation","Howard Springs","NT","835"," ","info@rlconstruct.com.au","12108663387",""," ",""
"SK Fencing","Fencing","Howard Springs","NT","835","0427 324 689","skfencing@bigpond.com","57251167732","","Simon","Kelly"
"Straightline Painting Contractors","Painters","Howard Springs","NT","835"," ","info@paintersdarwin.com.au","22104845567","","Reggie","Mallette"
"Top Notch Construction & Maintenance","Renovation","Virginia","NT","835","0405 332 257","trentfien@gmail.com","52880447627",""," ",""
