"business_trading_name","category","suburb","state","post_code","phone_number","email","ABN","logo","first_name","last_name"
"Bruce Casey Son","Plumbers","Berri","SA","5343","0428 840 529","","11309591918","","Perry","Casey"
"Bruce Casey & Son","Plumbers","Berri","SA","5343","0428 840 529","bcasp@baonline.com.au","11309591918",""," ",""
"Buildpro Riverland P/L","Building Supplies","Berri","SA","5343"," ","riverlandbuildpro@iinet.net.au","32083348547",""," ",""
"Darren Heuzenroeder Carpet Cleaning","Carpet & Upholstery Cleaning","Berri","SA","5343","0409 441 912","darrencarpetcleaning@gmail.com","18696378797",""," ",""
"G C R Duffield","Carpenters","5 Shiraz ST, Berri","SA","5343","0412 436 290","","19252112059","","Gerald","Duffield"
"Greg Brand Plumbing","General Maintenance","Berri","SA","5343"," ","gregbrand@hipages.com.au","26187090739",""," ",""
"Liquid Associated Mechanical services (LAMS)","Water Pumps","Berri","SA","5343","0428 824 908","pumps@riverland.net.au","26138369563",""," ",""
"Riverland Chem-Dry Carpet & Upholstery Cleaning","Cleaning","1 Greenache AVE, Berri","SA","5343"," ","","89561252788","","Chris","Thompson"
"Riverland Gardening & Rubbish Removal","Garden Maintenance","Berri","SA","5343","0472 791 691","riverlandgardening@outlook.com","24914928758",""," ",""
"Riverland Steel","Roller Doors","Berri","SA","5343"," ","sales@riverlandsteel.com.au","32083348547",""," ",""
"Torn Turf","Lawn & Turf","Berri","SA","5343","0438 839 744","morgan@tornturf.com.au","38953023764",""," ",""
