"business_trading_name","category","suburb","state","post_code","phone_number","email","ABN","logo","first_name","last_name"
"ALTI Lighting","Lighting","250 Stirling HWY, Claremont","WA","6010"," ","ken@alti.com.au","86009459321",""," ",""
"Artemis Building Group","Building","Mount Claremont","WA","6010"," ","charles@artemisbg.com.au","56062446097","","Charles","Malet"
"Broadhurst & Bott Architects","Architecture","Stirling HWY, Claremont","WA","6010","0403 243 075","mike@bbarc.com.au","83009273812","","Michael Broadhurst & John","Bott"
"Cambuild","Building Designer","68 Davis RD, Claremont","WA","6010","0417 989 663","kelly@cambuild.com.au","94080709888",""," ",""
"CB Tile Removals","Demolition","Mount Claremont","WA","6010","0414 382 402","cbtileremovals@hotmail.com","93094237716","","Craig",""
"Clearstone WA","Waterproofing","Claremont","WA","6010","0402 274 361","brendan@clearstone-wa.com.au","39167584545",""," ",""
"Cycle Electrics","Lighting","Claremont","WA","6010","0412 169 514","admin@cyclelectrics.com","52122833685",""," ",""
"Climate Sensible Designs","Architecture","SWanbourne","WA","6010"," ","contact@ecotect-architects.com","45067762154",""," ",""
"Essential Organic","Garden Maintenance","Claremont","WA","6010","0407 933 959","adeline.hayward@gmail.com","80856374698",""," ",""
"Express Building and Pest Inspections WA","Pest Control","Claremont","WA","6010","0424 188 547","david@dbtwo.com.au","85605379637","","David","Bergen"
"FT Excavating","Excavation","17 Airlie ST, Claremont","WA","6010","0448 351 920","tomft@bigpond.com","55455793098",""," ",""
"Saltus Built","Cladding","Claremont","WA","6010","0428 287 848","info@saltusbuilt.com.au","94163175988",""," ",""
"Gj Johnson","Electricians","Claremont","WA","6010","0411 592 338","admin@gjjgroup.com.au","17009101731",""," ",""
"Haven Construction - extensions & renovations","Building","Claremont","WA","6010","0467 597 738","kim@havenconstruction.com.au","21731501243",""," ",""
"Heath Tournie Contractors","Electricians","12 Graylands RD, Claremont,","WA","6010","0433 019 676","adminwa@htcontractors.com.au","66145815452",""," ",""
"Ikona Media","Antenna Services","CLAREMont","WA","6010","0423 610 649","ben@ikonamedia.com.au","46608788790","","Benjamin","Gordon"
"intuitive Painting","Painters","Claremont","WA","6010","0438 978 964","brett@shortstay.net.au","14683389463","","Brett","Divich"
"Ivy interiors","Interior Designer","Claremont","WA","6010","0416 188 790","info.ivyinteriors@gmail.com","72070855811","","YOLANDE","BENNETT"
"JBD interiors","Interior Designer","Claremont","WA","6010"," ","jbdesign@iinet.net.au","47604639802",""," ",""
"Landscape Architectural services P L","Landscape Architecture","Unit 14/ 40 St Quentin AVE, Claremont","WA","6010"," ","dmacnish@laservices.net.au","85009435885","","David","Macnish"
"Lime St Projects","Building","Claremont","WA","6010","0400 202 507","russell@limestreet.com.au","99141063729",""," ",""
"Mark Wells Building & Designs","Building","Claremont","WA","6010","0407 762 220","mark@markwellsdesigns.com.au","14101948485","","Mark","Wells"
"NorthEnd Reticulation & Turf","Landscaping & Gardening","Karrakatta","WA","6010","0420 393 763","northendretic@gmail.com","45969882245",""," ",""
"NRG inteRIORS","Interior Styling","Claremont","WA","6010","0412 199 975","rocky@nrgforce.com.au","67356746115",""," ",""
"Peter Buben-pblandscapes","Handyman","Claremont","WA","6010","0424 464 773","pblandscapes@gmail.com","50932012477",""," ",""
"Perth Irrigation Centre Pty Ltd","Irrigation Systems","Claremont","WA","6010","0408 331 911","picperth@aapt.ent.au","34118164662",""," ",""
"Planning Appeals & Mediation Consultants","Unit Development","SWanbourne","WA","6010"," ","rosseaston33@hotmail.com","97954983095",""," ",""
"Plus Project services WA","Building Consultants","SWanbourne","WA","6010","0419 912 462","plusbuildingwa@gmail.com","68611690638",""," ",""
"Response Electricians","Electricians","Mt Claremont","WA","6010"," ","info@rfes.com.au","94136835982",""," ",""
"RK Home And Garden Maintenance","Garden Maintenance","Claremont","WA","6010","0424 284 752","ronanjohnkinsella@hotmail.com","88477045767","","Ronan","Kinsella"
"Seaview Handyman","Handyman","SWanbourne","WA","6010","0439 191 256","philevans6t6@gmail.com","11934835606",""," ",""
"SGM Architectural Drafting and Consulting","Drafting","Claremont","WA","6010","0439 894 181","simonmort@iinet.net.au","94167035493","","Simon","Mort"
"Shimi Homes Pty Ltd","Tilers","Claremont","WA","6010"," ","yulshimi@me.com","32607239921",""," ",""
"Shine Brite Cleaning services","Cleaning","Claremont","WA","6010","0406 459 843","aprille0073@gmail.com","47103254294",""," ",""
"Sweet Apple Roofing & Building Maintenance","Painters","Claremont","WA","6010"," ","quinten@sweetapple.com.au","34088823741",""," ",""
"Timberscapes PTY LTD","Landscaping & Gardening","floreat","WA","6010","0417 922 078","callan@timberscapes.com.au","64125928323",""," ",""
