"business_trading_name","category","suburb","state","post_code","phone_number","email","ABN","logo","first_name","last_name"
"Adelaide Chainwire & Domestic Fencing","Handyman","Lonsdale","SA","5160","0411 874 784","david@adelaidechainwire.com","53151766906",""," ",""
"Adelaide Furniture Doctor","Furniture - Custom Design","Lonsdale","SA","5160"," ","adelaidefurnituredoctor@gmail.com","66791645397",""," ",""
"Adelaide Garden Care","Garden Maintenance","Lonsdale","SA","5160","0407 612 946","","26813179316",""," ",""
"Adelaide Garden Control","Landscaping & Gardening","Lonsdale","SA","5160","0411 334 122","","80084055628",""," ",""
"Adelaide Tree Surgery","Tree Felling","Lonsdale","SA","5160","0408 086 774","mark@adelaidetreesurgery.com.au","33099478994",""," ",""
"AIRFIX Commercial Refrigeration Air Conditioning","Air Conditioning","4 Magna CRT, Lonsdale","SA","5160","0431 213 020","service@airfixcommercial.com.au","96263402423",""," ",""
"Airport Doors Pty Ltd","Sliding Doors","16 Krawarri ST, Lonsdale","SA","5160"," ","sa@airportdoors.com.au","35008002695",""," ",""
"All Pressure Testing","Fire Protection Materials","Lonsdale","SA","5160"," ","allpressuretesting@bestit.net.au","64212904076","","David","Bennet"
"Aluminium Professionals (SA)","Glass & Glazing","Lonsdale","SA","5160"," ","admin@aluprosa.com.au","96987262007",""," ",""
"Artic Air","Air Conditioning","Lonsdale","SA","5160","0420 302 378","admin@articair.com.au","49107002951",""," ",""
"Australian Glass and Glazing Pty. Ltd.","Glass & Glazing","LONSDALE","SA","5160"," ","sales@auglass.com.au","20394834561",""," ",""
"Avance Construction Pty Ltd","Concreting","11 Scarborough Way, Lonsdale","SA","5160","0418 562 828","avancequotations@gmail.com","36118244910","","Mark",""
"Campbell's Duct Cleaning Pty Ltd","Duct Cleaning","Lonsdale","SA","5160"," ","admin@campbellsductcleaning.com.au","23148214727",""," ",""
"Cove Aluminium","Doors","Lonsdale","SA","5160","0408 803 599","office@covealuminium.com","59619946642","","Robin","Oster"
"DELCO REMOVALS","Storage","Lonsdale","SA","5160"," ","delco@bigpond.net.au","29924001343",""," ",""
"Draeger Safety Pacific","Safety Equipment","Lonsdale","SA","5160"," ","south.australia@draeger.com","96000435549",""," ",""
"Edgewater Glass Solutions SA","Pool Fencing","Aldenhoven Road, 20 Aldenhoven Road RD, Lonsdale","SA","5160","0411 481 228","mike@edgewaterglass.com.au","89980353258",""," ",""
