business_trading_name,category,suburb,state,post_code,phone_number,email,ABN,logo,first_name,last_name
A & R Concrete,Concreting,Wulagi,NT,0812,0417 842 535,arconcrete@bigpond.com.au,16168552770,, ,
ACE - CONSTRUCTIONS & EXCAVATIONS PTY LTD,Concreting,Karama,NT,0812,0498 578 805,acecondig@gmail.com,44616365872,, ,
Affordable Plumbing NT,Plumbers,Karama,NT,0812,0418 671 927,affordableplumbingnt@gmail.com,47101390420,, ,
Affordable Shower Repairs,Tilers,Karama,NT,0812, ,north65@optusnet.com.au,84119696785,, ,
A&K Building and Property Maintenance,Odd Jobs,Wulagi,NT,0812,0400 881 884,handymanservice120@gmail.com,45489630070,,anthony,
Alicia's Curtains,Curtains,Anula,NT,0812,0438 402 356,aliciascurtains@gmail.com,95765510089,, ,
All Cleaning services,Cleaning Services - Commercial,Leanyer,NT,0812,0402 710 887,allcleaningservices1@hotmail.com,64830322921,,Maria,Louloudias
AMK Backhoe Solutions,Earth Moving,Karama,NT,0812,0419 811 382,kkoukouvas@bigpond.com,40670706486,,Tony,Koukouvas
Anderson Peters Building,Building,Leanyer,NT,0812,0418 898 080,ljp5962@hotmail.com,55537861262,, ,
ASAP Cabinet Making,Bathroom,"9 Tulagi RD, YARRAWONGA",NT,0812,0438 451 626,asapcab@hotmail.com,39600432237,, ,
Auscab Joinery Pty Ltd,Kitchen,"8 Woolwonga CRT, Anula",NT,0812,0415 314 674,michael@auscabjoinery.com.au,77125704805,, ,
Cannon Electrical ContrActing,Electricians,Karama,NT,0812,0408 372 738,daniel@cannonelectrical.net.au,84075395218,, ,
Carpet Clinic NT,Carpet & Upholstery Cleaning,Leanyer,NT,0812,0413 013 367,hahn_andrewj@hotmail.com,74135272873,,Andrew,Hahn
Cleanthis Painting & Maintenance service,Painters,LEANYER,NT,0812,0449 569 343,c.mpainting@outlook.com,18640137786,,Cleanthis,Maglis
CMS Tree services,Arborist,Wulagi,NT,0812,0407 399 858,cmstreedarwin@gmail.com,18821921286,,CLAY,MOLA
Commtech Security,Home Security Products,Karama,NT,0812,0448 413 000,info@commtechsecurity.com.au,53007063176,, ,
CS Construction and Roofing Pty Ltd,Roof Repairs,Karama,NT,0812,0432 530 481,chrissteffi08@hotmail.com,67638962611,, ,
Darwin Painting & Repair services,Painters,Karama,NT,0812,0419 508 563,darwinpaintingnt@gmail.com,95007184929,, ,
D & F Repairs & Painting,Handyman,Karama,NT,0812,0417 829 936,dandfpetrakis@hotmail.com,47301274988,, ,
Ding's Cleaning,Cleaning,Wulagi,NT,0812,0413 424 097,bertlas66@yahoo.com.au,91585607057,, ,
DJ Carey Electrical Pty Ltd,Electricians,Wulagi,NT,0812,0400 517 473,djcarey3@bigpond.com,24127124065,, ,
Emelia Cleaning services,Cleaning Services - Commercial,MALAK,NT,0812,0423 779 083,kiru250379@yahoo.com,63824647856,,Emelia,Handayani
ENVIRO GREEN PROPERTY'S,Lawn Mowing,Darwin Airport,NT,0812,0411 141 312,admin@envirogreenproperties.com,24702536180,, ,
George General Building service,Handyman,KARAMA,NT,0812,0419 839 087,christakis.georgiou@mail.com,32353185499,,Christakis,Georgiou
Grass Cutters,Garden Maintenance,Leanyer,NT,0812,0439 860 947,iambulkin@hotmail.com,20238532149,, ,
Gridlock Ceilings Pty Ltd,Plastering & Gyprock,Darwin,NT,0812,0417 809 772,gridlockceilings@iinet.net.au,14079789370,, ,
HACS- HYGENIC AIRCONDITIONING CLEANING servicE,Home Cleaners,Karama,NT,0812,0402 513 767,hacs@hotmail.com.au,68033134320,, ,
H and E Constructions,Handyman,Karama,NT,0812,0402 574 522,sarashepherd@bigpond.com,94164924789,, ,
Hands of Hopes,Cleaning,Wulagi,NT,0812,0406 465 110,busisiwerk61@gmail.com,66860012945,, ,
Instinct Pest Management,Pest Control,Malak,NT,0812,0497 227 860,instinctpest@gmail.com,61602644020,,Andrew,Critchley
Jared Payne Roofing & Plumbing,Handyman,Leanyer,NT,0812,0477 961 236,j.payne89@me.com,74931891960,,Jared,Payne
Jasmin Cleaning services NT,Cleaning,Karama,NT,0812,0402 460 002,jaz_maui@yahoo.com,59174710880,, ,
J & I Electrical,Electricians,"78 Curlew CCT, Wulagi",NT,0812,0411 556 436,,64978132882,, ,
Jimmy's Electrical & Solar,Appliance Repairs,Malak,NT,0812,0424 287 229,jamesfong@bigpond.com,66915813705,,James,Fong
Joanna's cleaning services,Pressure Cleaning,Karama,NT,0812,0406 218 227,amargie28@yahoo.com,98254763431,, ,
John Thompson Constructions,Carpenters,Malak,NT,0812,0407 008 350,staggers1976@hotmail.com,11196323899,, ,
Jo Jo Mowing & Garden Maintenance,Garden Maintenance,Darwin,NT,0812,0422 441 360,john@jojomowing.com,62116970443,,John,Hogarth
J & S Cleaning & Property services Pty Ltd,Cleaning,Anula,NT,0812,0438 878 415,jscleandarwin@bigpond.com,83160732909,,Joanne,Rook
JSH Cleaning service,Cleaning,Wulagi,NT,0812,0420 510 478,jshcleanservice@gmail.com,90997191165,,Jeff Stephen,Hingpis
JT Construction (NT) Pty Ltd,Roofing,Malak,NT,0812,0407 609 961,jt.construction@bigpond.com,24139352220,,Jimmy,Taylor
Just Do It Repairs & Maintenance,Landscaping & Gardening,Wulagi,NT,0812, ,justdoitrandm@hotmail.com,52946820982,, ,
Kim'z Tiling,Tilers,Darwin,NT,0812,0408 934 963,kimnroz@bigpond.net.au,82607017363,, ,
Little Green Truck Darwin,Furniture Removal,Karama,NT,0812,0426 251 103,eromanbd@yahoo.com,70155020661,,S M Roman,Kabir
Lou's Design & Drafting,Building Designer,Malak,NT,0812,0437 241 576,lousdesignndrafting@outlook.com,80671134567,, ,
Magoz Painting services,Painters,Karama,NT,0812,0416 855 847,theomagkos@gmail.com,96354961955,, ,
M & S Mowing Plus,Cleaning,Darwin,NT,0812,0459 477 867,mandsmowingplus@hotmail.com,82331164481,, ,
Michael's Refrigeration & Air Conditioning services,Appliance Repairs,"1 Shady CRT, Leanyer",QLD,0812, ,michael@aircon-services.net.au ,33954580945,, ,
NaK Plumbing Building,Plumbers,Leanyer,NT,0812,0419 898 891,niknak14@bigpond.com,89084914965,, ,
Neale's Garden & Property services,Handyman,Marrara,NT,0812,0437 742 835,neale.carlon@hotmail.com,45227887678,,Neale,Carlon
Nikolaos Tseros Cleaning,Home Cleaners,Leanyer,NT,0812,4244595535,popi_kal@yahoo.gr,62879430453,,Nikolaos,Tseros
Nikolaos Tseros Tiling,Tilers,Leanyer,NT,0812,0424 595 535,popi_kal@yahoo.gr,62879430453,,Nikolaos,Tseros
Noel's Refrigeration and Air Conditioning,Suppliers,Karama,NT,0812,0403 783 272,noelrefrigeration@hotmail.com,14700734646,, ,
NT Fridge Seals,Washing Machines,Karama,NT,0812,0410 811 249,ntfridgeseals@outlook.com,31052417866,, ,
Tropicon Constructions,Building,Darwin CBD,NT,0812,0467 413 141,askildea@gmail.com,42407027983,, ,
NT Resurfacing,Kitchen,"84 Wulagi Cres, 84 Wulagi CRS, WULAGI",NT,0812,0405 603 911,info@ntresurfacing.com.au,87078239584,,Kim and,Marz
NT Solo Plasterers,Plastering & Gyprock,"84 Wulagi Cres, 84 Wulagi CRS, WULAGI",NT,0812,0417 695 796,,24887747751,, ,
Paterson Painting service,Painters,Karama,NT,0812,0474 897 138,kylepaterson86@hotmail.com,71468576795,,Kyle,Paterson
Peter Gartlan,Handyman,Karama,NT,0812,0411 884 971,pgartlan3@bigpond.com,27002362192,,Peter,Gartlan
Phillip Newitt - Painter & Decorator,Painters,Carama,NT,0812,0417 818 830,phillipnewitt@y7mail.com,73053356267,,Phillip,Newitt
Platinum Plumbing NT,Plumbers,Wulagi,NT,0812,0413 871 365,admin@platinumplumbingnt.com,84167146947,, ,
Pogo's Pressure Cleaning service,Pressure Cleaning,Leanyer,NT,0812, ,warrco47@gmail.com,26877067807,,Brian,David
Schapel interiors,Interior Designer,Malak,NT,0812,0451 166 830,stef@schapelinteriors.com.au,84134656233,, ,
Shane Smith Electrical,Electricians,"14 Strigg ST, Karama",NT,0812,0418 824 426,sdsx727@hotmail.com,15876692906,,Shane,Smith
Silver Linings Electrical service,Electricians,"28 Milkwood CCT, Karama",NT,0812,0402 291 691,sparky.steve@live.com,27758287025,,Steven,Baker
STUMPED WITH MICK,Arborist,44 Karama,NT,0812,0419 820 484,stumpedwithmick@gmail.com,83399515364,,Michael,Williams
TaylorMade Carpentry services,Tilers,Karama,NT,0812, ,alan.tmcs@gmail.com,35490844042,,Alan,Taylor
Taylormade Landscaping,Landscaping & Gardening,Karama,NT,0812,0418 674 792,clint.taylor10@hotmail.com,47631081096,,Clint,Taylor
Territory cleaners NT - Professional Home and Office cleaning services,Cleaning,Leanyer,NT,0812,0450 729 155,territorycleaners@gmail.com,89606811223,, ,
tile to tile,Painters,KARAMA,NT,0812,0408 906 174,cctiletotile@gmail.com,72480280404,,clint,cruickshank
AZ painting services,Render,Malak,NT,0812,0457 545 255,tasos141998@live.com.au,62937852626,,anastasis,zografakis
