business_trading_name,category,suburb,state,post_code,phone_number,email,ABN,logo,first_name,last_name
Ascend Building & Construction Pty Ltd,Building,Moreialloc,VIC,3195,0499 142 168,keith@ascendbuilding.construction,29618553183,,Keith,Kavanagh
Statice Cleaning services,Cleaning,HAMPTON EAST,VIC,3188,0499 161 330,info@statice.com.au,84632428767,, ,
Zane Gomularz,Carpet Repair & Laying,ELSTERNWICK,VIC,3185,0499 486 083,zaneflatstickflooring@outlook.com,47315673425,,Zane,gomularz
TJB ELECTRICAL servicES,Electricians,Mordialloc,VIC,3195,0499 777 826,tim@tjbelectrical.com.au,18899587456,, ,
Roots Landscaping,Garden Maintenance,Elsternwick,VIC,3185,0499 902 976,roots.urbanlandscaping@gmail.com ,34501802278,,Raphael,Wood
Webb Plumbing,Plumbers,Elsternwick,VIC,3185,1300 238 993,service@webbplumbing.com.au,28962302205,, ,
Ikaros enterprises,Security,ASPENDALE GARDENS,VIC,3195,1300 330 243,"constantine@ikaros.com.au,anthony@ikaros.com.au",11463218063,, ,
Leaking Showers Pty Ltd,Shower Repairs,HAMPTON,VIC,3188,1300 766 655,info@leakingshowers.com.au,36114614916,, ,
Summit Electrical,Electricians,Brighton East,VIC,3187,1300 845 455,admin@summitelectrical.com.au,59078875055,, ,
TAXIBOX Mobile Self-Storage,Storage,Braeside,VIC,3195,1300 876 087,info@taxibox.com.au,96611074705,,TAXIBOX,Team
