"business_trading_name","category","suburb","state","post_code","phone_number","email","ABN","logo","first_name","last_name"
"Allstate Bobcat Hire","Rubbish Removal","23 Lakelands DRV, Gnangara","WA","6077"," ","allstatebobcat@gmail.com","51220908006","","Kelvin","Murphy"
"CLEARSHIELD WA","Bath & Basin Resurfacing","Tangera","WA","6077","0439 922 360","info@clearshieldwa.com","21357184647","","JOHN","FLANAGAN"
"Dal Pozzo Building Contractors","Plastering & Gyprock","Jamduba","WA","6077"," ","dalpozzo@internetexpress.net.au","80831719184","","Michael Dal","Pozzo"
"ECO SHEDS & HOMES","Sheds","GNANGARA","WA","6077","0434 406 479","brian.esah@mail.com","90705071495","","Brian","Trigg"
"Greenlands Mowing and Maintenance","Garden Maintenance","Gnangara","WA","6077","0408 090 810","wigginsy@hotmail.com","33852877264",""," ",""
"Green Logic Australia Pty Ltd","Water Pumps","U1, 7 Glory RD, Gnangara","WA","6077"," ","greg@greenlogic.net.au","74744120935","","Greg",""
"Happy Excavations","Excavation","Gnangara","WA","6077","0400 270 684","info@happyexcavations.com.au","64601255752","","Ronan","Gilmore"
"Ians Bobcat services","Excavation","Gnangara","WA","6077","0428 336 211","ianj22@optusnet.com.au","35413230559",""," ",""
"Insulation Extract WA","Gutter Cleaning","GNANGARA","WA","6077","0490 136 349","info@insulationextract.com.au","44169556987","","antonio","Perinetti"
"J & D Plastering & Textured Coatings","Plastering & Gyprock","Gnangara","WA","6077","0412 198 396","jdplast@bigpond.net.au","20271088074",""," ",""
"Kandoo Plumbing","Plumbers","GNANGARA","WA","6077","0499 999 643","dean@kandooplumbing.com.au","42354806015","","Dean","Somers"
"Joondalup Turf Farm","Lawn & Turf","Gnangara","WA","6077"," ","daniel@lawnfarm.com.au","39047072405",""," ",""
"Manhattan Glass Fencing","Pool Fencing","Jandabup","WA","6077","(08) 9206 0888","peter@manxsolar.com.au","58082219001","","EdWard","Taylor"
"The Gutter Doctor","Guttering","GNANGARA","WA","6077","0459 653 727","sean.esah@mail.com","90705071495",""," ",""
"The Gutter Guy","Roof Repairs","GNANGARA","WA","6077","0402 298 967","thegutterguy1@yahoo.com.au","55272305677","","Chris","Neal"
"The Guy Handyman services","Handyman","GNANGARA","WA","6077","0401 162 476","grich3@optusnet.com.au","35442829158","","Greg",""
"The Handiest Man","Handyman","GNANGARA","WA","6077","0427 260 834","lawrance.salter@bigpond.com.au","56807087586",""," ",""
"WA GLASS POOL FENCING PTY LTD","Glass Pool Fencing","Unit 2, 3 Blaze RD, Gangara","WA","6077","0439 922 360","info@wapoolfencing.com.au","21357184647","","JOHN","FLANAGAN"
