"business_trading_name","category","suburb","state","post_code","phone_number","email","ABN","logo","first_name","last_name"
"ACV Plant services","Delivery Service","Glass House Mountains","QLD","4518","0456 838 482","info@acvplantservices.com","99722962346",""," ",""
"A & D Hobbelen Painters","Painters","Glass House Mountains","QLD","4518","0408 777 454","azza-deb@bigpond.net.au","63395821917",""," ",""
"A&D Hobbelen Painters","Painters","Glasshousemountains","QLD","4518","0408 777 454","azza-deb@bigpond.net.au","63395821917","","Aaron","Hobbelen"
"A & D Home Improvement","Handyman","Glass House Mountains","QLD","4518","0403 080 201","","44314597251",""," ",""
"Affordable building and maintenance","Painters","GLASS HOUSE MOuntaINS","QLD","4518","0431 379 056","everydaymaintenance@gmail.com","64429276007",""," ",""
"Agro Tree & Stump services","Garden Maintenance","GLASS HOUSE MOuntaINS","QLD","4518","0466 524 460","info@agrotss.com.au","15755156909","","Jake","Angerer"
"Assured Finish Painting services","Painters","Glass House Mountains","QLD","4518","0410 597 047","irdrex@gmail.com","97393557655","","Reuben","Drexler"
"Assured Glass Fencing","Fencing","Glass House Mountains","QLD","4518","0412 414 845","mudge2@bigpond.com","30126714243",""," ",""
"Bassett Barks P/L","Landscaping & Gardening","GLASS HOUSE MOuntaINS","QLD","4518"," ","vivien@bassettbarks.com.au","13068814648",""," ",""
"Beach Property Maintenance","Handyman","Glass House Mountains","QLD","4518","0410 581 881","clay1968@hotmail.com","20090088584",""," ",""
"Brett the Painter","Exterior Timber Maintenance","Glass House Mountains","QLD","4518","0412 140 164","brettcollinson@hipages.com.au","95669531866",""," ",""
"Bright Cold","Air Conditioning","Glass House Mountains","QLD","4518","0433 610 968","admin@brightcold.com.au","34872498665",""," ",""
"Caruso's Painting","Handyman","Glass House Mountains","QLD","4518","0405 368 136","painter-b@hotmail.com","54216015501","","Nathan","Caruso"
"CGB","Rural Fencing","Glass House Mountains","QLD","4518","0457 080 950","cgb.pestmanagement@gmail.com","81464507465",""," ",""
"Crome","Air Conditioning","GLASS HOUSE MOuntaINS","QLD","4518","0439 718 865","hello@crome.com.au","27364782890",""," ",""
"Cyclone Vacuum Excavations","Trenching","Glass House Mountains","QLD","4518","0437 070 916","phil@cyclonevacex.com.au","64243771448",""," ",""
"Done Right Maintenance","Garden Maintenance","GLASS HOUSE MOuntaINS","QLD","4518","0499 613 355","ray.ballantyne007@gmail.com","97608705988","","Ray","Ballantyne"
"FJ Earthmoving","Excavation","Glass House Mountains","QLD","4518","0432 534 762","fjearthmoving@hotmail.com","24842015151",""," ",""
"Fowler Brothers Construction","Building","Glass House Mountains","QLD","4518","0433 431 470","darrenmfowler@hotmail.com","67577379379",""," ",""
"Geeves Builders","Building","Glass House Mountains","QLD","4518"," ","info@geevesbuilders.com","30837076046",""," ",""
"Glasshouse Country Pest Control","Pest Control","Glass House Mountains","QLD","4518"," ","silversp@bigpond.net.au","47068540125",""," ",""
"Glasshouse Tiling","Tilers","Glass House Mountains","QLD","4518","0417 958 944","glasshousetiling@iprimus.com.au","69907221708",""," ",""
"Instyle Electrics","Electricians","Glass House Mountains","QLD","4518","0417 761 055","info@instyleelectrics.com.au","55729663554",""," ",""
"Jiffy John's Yard and Car Care","Lawn Mowing","Glass House Mountains","QLD","4518","0434 039 895","commadore2013@hotmail.com.au","90934657037","","John","Ward"
"Jon Jepson Electrical","Electricians","19 peak view place PL, Glass House Mountains","QLD","4518","0498 243 462","jon@jonjepsonelectrical.com.au","89106434818","","Jon","Jepson"
"Jon Lensing","Carpenters","19 peak view place PL, Glass House Mountains","QLD","4518","0418 298 626","jonlen@westnet.com.au","27057766554","","Jon","Lensing"
"Jon Mathers Kitchen & Joinery Renovations","Carpenters","19 peak view place PL, Glass House Mountains","QLD","4518","0416 142 334","mathers3@iprimus.com.au","83131094836",""," ",""
"KEAST ELECTRICAL PTY LTD","Electricians","Glasshouse Mountains","QLD","4518","0409 889 350","keastelectric@optusnet.com.au","83120618895","","Tiffany","Keast"
"Laurens Cleaning service","Cleaning","Beerwah","QLD","4518"," ","lauren_russ@bigpond.com","49719306246",""," ",""
"Lifestyle Fencing","Fencing","Glass House Mountains","QLD","4518","0433 825 626","colorbondfencing@bigpond.com","63557581040",""," ",""
"Lyncrete Concretors","Concreting","Glass House Mountains","QLD","4518","0432 590 040","lyncreteconcretors@gmail.com","48236255192",""," ",""
"MCD Kitchens","Cabinet Making","Glass House Mountains","QLD","4518","0432 376 278","mcdkitchens@gmail.com","67591043707",""," ",""
"Mellors plumbing services","Plumbers","Glass House Mountains","QLD","4518","0447 042 602","taranmellors@gmail.com","74804947647","","Taran","Mellors"
"MowManiac Lawn and Yard Maintenance","Garden Maintenance","Glass House Mountains","QLD","4518","0409 950 037","admin@mowmaniac.com.au","19618585112",""," ",""
"Mulching services Pty Ltd","Arborist","Glass House Mountains","QLD","4518"," ","mulchingqld@hotmail.com","21096376117",""," ",""
"Oonagoona Constructions","Tilers","Glass House Mountains","QLD","4518","0418 708 876","fox24up7@gmail.com","81479177041",""," ",""
"Paperbark Plumbing","Plumbers","Glass House Mountains","QLD","4518","0420 319 194","peterdelaivuna85@hotmail.com","50279367354","","Peter","Delaivuna"
"Resolute Electrical","Electricians","Glass House Mountains","QLD","4518","0447 743 537","info@resolutelectrical.com.au","54853503591",""," ",""
"Rip Strip 'N' Lay","Timber Flooring","Glass House Mountains","QLD","4518","0402 196 760","ripstripnlay@gmail.com","11539597850",""," ",""
"RJ Matchett Bricklaying","Bricklaying","Glass House Mountains","QLD","4518","0438 930 429","rjmatchett@bigpond.com","62609778428","","Randal","Matchett"
"ROCK SOLID LANDSCAPES &Turf Prep Specialists","Lawn & Turf","Glasshouse Mountains","QLD","4518","0411 394 916","kevin_blacker394@hotmail.com","36378826586","","Kevin","Blacker"
"SunnyCoast cement rock Landscapes","Landscaping & Gardening","Glass House Mountain","QLD","4518","0412 245 746","aquaticc@tpg.com.au","42515095570",""," ",""
