"business_trading_name","category","suburb","state","post_code","phone_number","email","ABN","logo","first_name","last_name"
"Absolute Renos","Carpenters","Kelvin Grove","QLD","4059","0414 639 012","adam@abrenos.com","43085978726",""," ",""
"After Hours Plus pty ltd","Electricians","Redhill","QLD","4059","0458 158 086","info@afterhoursplus.com.au","16609003581","","Qian Qian","Wang"
"alpha building and constructions","Complete Bathroom Renovation","Red Hill","QLD","4059","0432 589 996","naz@alpha-building.com","89600866260","","Nazzareno","Marangone"
"Apex Fencing","Fencing","RED HILL","QLD","4059","0408 955 558","mcdougall.chris@gmail.com","20546178384","","Christopher","McDougall"
"Apex Floor Sanding","Floor Sanding & Polishing","RED HILL","QLD","4059","0411 596 235","pb2957@yahoo.com.au","80009685732",""," ",""
"Aztech Electrical","Electricians","Red Hill","QLD","4059","0458 678 154","aztechelec@gmail.com","21886423053","","Kurt","HayWard"
"Bakers & CO Painting & Decorating","Painters","266 Kelvin Grove RD, Kelvin Grove","QLD","4059"," ","admin@bakersco.com.au","80158493273","","Michael","Baker"
"Brisbane Fridge & Freezers Seals","Refrigerators","Kelvin Grove","QLD","4059","0417 792 017","bffs@bigpond.com","67163530961",""," ",""
"City Hire","Equipment Hire","12 Herston RD, Kelvin Grove","QLD","4059"," ","info@cityhire.com","52859647367",""," ",""
"Clearline Plumbing services PTY LTD","Plumbers","Red Hill","QLD","4059","0419 555 004","clearline@bigpond.com","38108278306",""," ",""
"Coolmatic Refrigeration","Air Conditioning","Kelvin Grove","QLD","4059","0422 102 127","info@coolmaticrefrigeration.com.au","50613861304",""," ",""
"DayNight Plumbing","Plumbers","Kelvin Grove","QLD","4059"," ","admin@daynightplumbing.com.au","19862918172","","Cameron","Northcott"
"DayNite Security","Security","Kelvin Grove","QLD","4059"," ","daynitesecurity@bigpond.com.au","58112695315",""," ",""
"easygutterguard","Gutter Cleaning","Paddignton","QLD","4059","0468 797 919","easygutterguard@gmail.com","69398822843","","Jacob","O'keeffe"
"Eletech","Lifts","Kelvin Grove","QLD","4059"," ","info@eletech.com.au","28073794153",""," ",""
"Eletel Electrics","Electricians","Kelvin Grove","QLD","4059","0416 028 359","eletel@aapt.net.au","66265531427",""," ",""
"Enviro-Studio","Landscape Architecture","Red Hill","QLD","4059"," ","office@envirostudio.com.au","92962921203",""," ",""
"Evolve Metal Roofing","Metal & Colorbond Roofing","Red Hill","QLD","4059","0411 603 159","info@evolvemetalroofing.com.au","97950929795","","Geoffrey","McConachy"
"Tom Favell Architects Pty Ltd","Architecture","Brisbane","QLD","4059","0432 045 436","tom@favellarchitects.com.au","45613907958",""," ",""
"HDB Constructions Pty Ltd","Bathroom","Kelvin Grove","QLD","4059","0421 484 276","haydendonley@gmail.com","41476760674","","Hayden","Donley"
"KO & Co Architecture","Architecture","Red Hill","QLD","4059","0417 007 458","mail@coandcompany.com.au","90993468356",""," ",""
"Krystal Klear services","Carpet & Upholstery Cleaning","brisbane","QLD","4059","0449 006 686","info@krystalklearservice.com","15960549641",""," ",""
"Lawn Medic Garden Maintenance","Garden Maintenance","Kelvin Grove","QLD","4059","0478 567 758","richard_lang89@hotmail.com","20482308658",""," ",""
"Mark Flanagan Carpentry","Handyman","Redhill","QLD","4059","0427 738 178","rainbowrising1@optusnet.com.au","96596584103","","Mark Flanagan JP","(Qal)"
"Matt Devitt Electrical","Electricians","Red Hill","QLD","4059","0437 670 317","matt@mattdevittelectrical.com.au","50131334551",""," ",""
"Matt Douglass Tiling","Tilers","Red Hill","QLD","4059","0434 405 670","mdtiling@iinet.net.au","34149987451",""," ",""
"Muzza Mowing and Property Maintenance","Handyman","Red Hill","QLD","4059","0438 463 381","muzzamowing@yahoo.com.au","41955388033",""," ",""
"FRont DOORS & GLASS POOL FENCES","Pool Fencing","RED Hill","QLD","4059","0419 013 613","needadoor@bigpond.com.au","95870907025","","Steve","Broom"
"Nick Martin","Carpet Steam Cleaning","Kelvin Grove","QLD","4059","0419 031 954","iam.nickmartin@icloud.com","24897689491",""," ",""
"Oasis Plant Nursery","Nurseries","65 Herston RD, KELVIN GROVE","QLD","4059","0434 397 892","oasisplantnursery@gmail.com","81920978613","","Geoff",""
"Osborn Consulting Engineers","Engineering - Structural","14/99 Musgrave RD, Red Hill","QLD","4059"," ","brisbane@osbornlane.com","51132296754",""," ",""
"Paint Corp","Paint Suppliers","Red Hill","QLD","4059","0468 474 446","sales@paintcorp.com.au","77151462869","","Carla","Deckert"
"Penfold Projects Pty Ltd","Building","31 Bishop ST, Kelvin Grove","QLD","4059","0419 664 221","admin@penfoldprojects.com.au","40091451311","","Todd","Penfold"
"Perfect Handyman","Handyman","Kelvin Grove","QLD","4059","0447 300 258","jonathonhoward81@gmail.com","35125182582",""," ",""
"Subdivision + Construction Management","Project Management","1/148a Arthur TCE, Red Hill","QLD","4059","0407 011 369","katarina@scmprojects.com.au","66075415922",""," ",""
"SE Quality Renovations","Renovations","Red Hill","QLD","4059","0415 772 983","stephen.epps@hotmail.com","78911308792","","Stephen","Epps"
