"business_trading_name","category","suburb","state","post_code","phone_number","email","ABN","logo","first_name","last_name"
"Adam East Builders Pty Ltd","Building","She Oaks","VIC","3331","0418 625 940","eastyatsheoaks@bigpond.com","38091762417",""," ",""
"AH STEEL FABRICATION","Gates","BANNOCKBURN","VIC","3331","0475 300 655","ahogema5@gmail.com","46327725286","","anthony","Hogema"
"Bellarine Earthworks","Excavation","Geelong","VIC","3331","0400 370 565","bellarine.earthworks@gmail.com","91616970969",""," ",""
"Better Bin Hire Geelong","Rubbish Removal","Gheringhap","VIC","3331","0413 489 917","betterbinhiregeelong@hotmail.com","56169527806",""," ",""
"Better Blades","Garden Supplies","Gheringhap","VIC","3331","0415 483 089","bblades7@bigpond.com","91133776917",""," ",""
"Chad's Carpentry & Landscaping","Landscaping & Gardening","Bannockburn","VIC","3331","0478 728 065","c.stewart96@hotmail.com","22636624856",""," ",""
"City To Country Plumbing & Gasfitting Pty. Ltd.","Plumbers","1735 Steiglitz RD, Maude","VIC","3331","0408 526 365","steven@citytocountryplumbing.com.au","18518220928","","Steve","Trofin"
"Designer Look Kitchens","Cabinet Making","Bannockburn","VIC","3331","0404 224 748","designerlookkitchens@gmail.com","85311733205",""," ",""
"DPR Solutions","Handyman","Bannockburn","VIC","3331","0402 672 685","mitrovd@hotmail.com","73939719925","","Dylan","Mitrov"
"Dreamscape","Stonemasonry","Bannockburn","VIC","3331","0419 897 901","dreamscapeptyltd@bigpond.com","20073152511",""," ",""
"Golden Plains Concreting","Driveways","Bannockburn","VIC","3331","0432 511 518","goldenplainsconcrete@outlook.com","43637068695",""," ",""
"Gutter-Vac Geelong","Guttering","Bannockburn","VIC","3331","0437 316 327","geelong@guttervac.com.au","58604804346","","Jurgen","Martz"
"I L&L M Houghton","","350 Spring Creek RD, Bannockburn","VIC","3331","0409 793 020","chelle_taylor@bigpond.com","37067686313","","Ian","Houghton"
"James Tobolov Plastering","Plastering & Gyprock","Bannockburn","VIC","3331"," ","julietobolov@yahoo.com.au","56451495324",""," ",""
"J.C.L Plumbing services","Plumbers","Bannockburn","VIC","3331","0473 380 192","lefevre11.jl@gmail.com","12271705145",""," ",""
"Mark Jacobs Building services","Handyman","Bannock Burn","VIC","3331","0416 525 968","mjacobsbuilding@bigpond.com","32654590183","","Mark",""
"Md Roofing","Guttering","Bannockburn","VIC","3331"," ","mdroofing1970@yahoo.com.au","40237624472","","Mick","Field"
"Mitrov Property services: Plumbing and Property Maintenance","Handyman","Steiglitz","VIC","3331","0412 885 070","mitrovp@hotmail.com","83489478106","","Peter","Mitrov"
"Nello's Kanga service (mini excavations)","Concreting","Bannockburn","VIC","3331","0414 914 253","nello.2909@gmail.com","27898972200","","Nello","sorgiovanni"
"Nelson Bay Air Conditioning","Air Conditioning","Bannockburn","VIC","3331"," ","rarcherau@yahoo.com.au","89743790085",""," ",""
"Nelson & Sutopo Cleaning service","Cleaning","Bannockburn","VIC","3331","0408 806 236","","82106795895",""," ",""
"Obs Concreting","Concrete Resurfacing","BANNOCKBURN","VIC","3331","0407 762 822","cobrien922@gmail.com","76731230787",""," ",""
"PND Plumbing","Roof Repairs","Bannockburn","VIC","3331","0402 672 862","nmitrov@hotmail.com","34267408787",""," ",""
"Riccardi Plumbing","Plumbers","Bannockburn","VIC","3331","0400 085 709","david@riccardiplumbing.com.au","68246387809",""," ",""
"South VIC Rural Concreting","Concrete Kerbs","MAUDE","VIC","3331","0401 789 818","southvicruralconcreting@gmail.com","50128912057","","Joshua","Readhead"
"SRJB Roofing","Roof Repairs","BANNOCKBURN","VIC","3331","0428 489 338","shane.bremner@outlook.com","21685475045","","Shane","Bremner"
