"business_trading_name","category","suburb","state","post_code","phone_number","email","ABN","logo","first_name","last_name"
"ARG Electrical","Electricians","Red Cliffs","VIC","3496","0457 365 000","rodargelectrical@hotmail.com","29446312088",""," ",""
"Bailey's Electrical & Automation","Electricians","Cardross","VIC","3496","0438 575 478","baileyselec@gmail.com","27709434413",""," ",""
"Cliffside Constructions","Asbestos Removal","Red Cliffs","VIC","3496","0429 192 476","ken@cliffside.com.au","80095663193",""," ",""
"Fotheringham Electrical","Electricians","Cardross","VIC","3496","0408 521 905","fotheringhamelectrical@outlook.com.au","58611699962",""," ",""
"Laing's Plumbing","","RED CLIFFS","VIC","3496","0428 502 153","laingpk@bigpond.net.au","55080847301","","Peter","Laing"
"Malchem Supplies","Cleaning Products","Red Cliffs","VIC","3496","0427 531 433","malchem16@yahoo.com.au","73660029349",""," ",""
"Meurant Landscaping and Garden Maintenance","Garden Maintenance","Red Cliffs","VIC","3496","0438 281 710","shannonjmeurant@hotmail.com","97273241729",""," ",""
"Mildura Concrete Cutting & Coring","Concreting","Mildura","VIC","3496","0427 243 413","rfenn@bigpond.net.au","87169802082",""," ",""
"Sunraysia Gas services","Gas Fitters","Red Cliffs","VIC","3496","0418 175 036","sunigas@bigpond.com","36167319208","","Merv","Jones"
"Sunraysia Land Development Specialists","Excavation","Red Cliffs","VIC","3496"," ","botts3@bigpond.com","26284479156",""," ",""
"Undy Concreting","Driveways","Cardross","VIC","3496","0408 025 342","michaelundy5@gmail.com","29289194428",""," ",""
