business_trading_name,category,suburb,state,post_code,phone_number,email,ABN,logo,first_name,last_name
Acres 2 Mow,Garden Maintenance,Lochinvar,NSW,2321,0414 586 699,office@acres2mow.com.au,65004062849,, ,
Adam Akers Plastering,Plastering & Gyprock,Cliftleigh,NSW,2321,0412 138 070,akersplastering1@hotmail.com,26911865709,,Adam,Akers
Brad Morris carpentry,Plastering & Gyprock,GILLIESTON HEIGHTS,NSW,2321,0432 610 389,bradmorris.cce@outlook.com,49359512508,,Brad,Morris
Building Inspections Newcastle,Inspections - Building,raworth,NSW,2321,0437 123 380,newcastle@jimsbuildinginspections.com.au,40141269037,, ,
Building Inspections SA,Inspections - Building,raworth,NSW,2321,0419 944 887,phibbert@adam.com.au,86163942596,,Paul,Hibbert
BUSH & GREEDY BRICKLAYING,Bricklaying,Gillieston Heights,NSW,2321, ,bushandgreedy@gmail.com,99741184257,,Rob Greedy & Wayne,Bush
C E Mills Builders,Building,Lochinvar,NSW,2321,0408 496 705,cemillsbuilders@people.net.au,18442514651,, ,
Cnc Runwell Repairs & Maintenance,Appliance Repairs,Lochinvar,NSW,2321,0419 609 664,runwellcnc@bigpond.com,64134345783,,John David,Hunthnance
Comcoat Painting services Pty Ltd,Painters,Woodville,NSW,2321,0448 724 682,steve@comcoat.com.au,29610588442,, ,
Elite Power Group,Solar Power,"7 Bowalla CL, WalLALONG",NSW,2321,0409 440 897,admin@elitepowergroup.com.au,41602677663,,Lars,Anderberg
Fabris Landscaping,Garden Maintenance,"1111 East Seaham RD, Clarence Town",NSW,2321,0418 640 748,mario@fabrislandscaping.com,20365621420,, ,
Falknau Professional Tree Lopping services,Arborist,CLARENCE TOWN,NSW,2321,0418 756 173,,68936850267,, ,
Falk Solar,Solar Power,CLARENCE TOWN,NSW,2321,0434 986 557,grantfalk@live.com.au,24607255955,,Grant,Falk
Fenwick's Mini Hire,Equipment Hire,Hinton,NSW,2321,0413 185 982,fenwicksminihire@outlook.com,81134134806,,Garth,
Get Amongst It Excavation,Excavation,Lochinvar,NSW,2321,0400 491 967,excavation14@gmail.com,54604051827,, ,
Get Spruced,Handyman,Glen William,NSW,2321,0404 682 759,greg@getspruced.com.au,35379826743,, ,
GLENN ROBINSON ELECTRICIAN,Electricians,WOODVILLE,NSW,2321,0430 383 086,glenn.robinson99@gmail.com,73169334244,,Glenn,Robinson
Graham Burston Drafting services Pty Ltd,Drafting,"52 Bowden ST, Heddon Greta",NSW,2321, ,gbds@hunterlink.net.au,43002118443,, ,
Green Edge Gardening and services,Garden Maintenance,Hinton,NSW,2321,0429 917 155,wayde4@bigpond.com,33485920491,,Wayde,Hunter
Hazclear Solutions,Rubbish Removal,GILLIESTON HEIGHTS,NSW,2321,0400 340 127,colin.hazclear@outlook.com,77500393552,, ,
Hunter Wide Demolition Pty Ltd,Excavation,Lochinvar,NSW,2321,0431 154 765,hunterwidedemo@gmail.com,95621633056,, ,
Grey's Property services,Handyman,"10 Millbrook RD, Cliftleigh",NSW,2321,0458 345 282,greysps@outlook.com.au,74243890013,,Ian,Grey
Jamie Bacon Landscape Design,Landscape Architecture,Hunter Valley,NSW,2321,0418 425 231,info@jb-ld.com.au,45089234363,,Jamie,Bacon
JDR EXCAVATIONS,Rubbish Removal,DUNS CREEK,NSW,2321,0400 744 823,j_robinson@y7mail.com,96188915967,,JASON,ROBINSON
JET Air Conditioning And Refrigeration services,Air Conditioning,HEDDON GRETA,NSW,2321,0400 673 456,jason@jetair.net.au,61507699626,,Jason,Teuma
Ken Jones Painting,Painters,Maitland,NSW,2321,0415 744 510,kjo10834@gmail.com,27126367457,, ,
Labec consulting,Bricklaying,MORPETH,NSW,2321,0417 296 455,nick@labecconsult.com.au,37622024846,, ,
Little Bitty Excavations,Excavation,Clarence Town,NSW,2321,0417 868 074,drosdy15@hotmail.com,83908026150,,Ryan Allan,Drosd
Mario Fabris Landscaping,Landscape Architecture,Clarence Town,NSW,2321, ,mario@fabrislandscaping.com,20365621420,, ,
Master Kill Specialist Pest Control,Pest Control,RAWORTH,NSW,2321,0447 342 230,georgemottee@gmail.com,52381314384,,George,Mottee
Mattfoy Builder services,Building,Gillestion Heights,NSW,2321,0411 423 373,mattfoy_builder@bigpond.com,49809419211,,Mathew,Foy
Maytom S Concretor,Driveways,Clarence Town,NSW,2321, ,maytom1@bigpond.com,47130844892,, ,
Michael Price Plumbing,Plumbers,Morpeth,NSW,2321,0421 731 963,deano3185coupe@gmail.com,31396841105,, ,
Needahand services Pty Ltd,Handyman,Heddon Greta,NSW,2321,0414 639 235,needahand1@outlook.com,38101097698,, ,
Needa Skip Bin,Rubbish Removal,Heddon Greta,NSW,2321,0428 214 932,needaskipbin@yahoo.com.au,64617405106,, ,
Nero Pressure Cleaning,Pressure Cleaning,MORPETH,NSW,2321,0475 913 112,vincent@neroclean.com.au,43624069772,, ,
Nero Pressure Cleaning,Pressure Cleaning,"5 Semillon RD, Gillieston Heights",NSW,2321,0475 913 112,vincent@neroclean.com.au,20091201050,,Vincent,Bade
Oztract Concreting,Driveways,Woodville,NSW,2321, ,leanne.shanahan2@bigpond.com,38200993886,, ,
PC Plumbing & Airconditioning,Plumbers,Lochinvar,NSW,2321,0405 122 055,pcplumbingandairconditioning@live.com.au,46141034931,, ,
Perception Planning,,Clarence Town,NSW,2321,0437 195 264,matt@perceptionplanning.com.au,97163109064,, ,
Pink Fairy Cleaning service,Cleaning,Heddon Greta,NSW,2321,0421 622 702,ally@pinkfairycleaning.com.au,45604230964,, ,
Pipe2pipe Plumbing,Plumbers,Morpeth,NSW,2321,0434 634 047,joshgregory_89@hotmail.com,88977038507,, ,
P J O'rourke,Bricklaying,Raworth,NSW,2321,0412 861 034,pat.orourke65@gmail.com,41955414897,,Pat,O'rourke
Potholes R Us,Asphalt,Clarence Town,NSW,2321,0407 920 572,jimlaman@bigpond.com,66123793933,, ,
RetroDig Earthmoving,Excavation,Duns Creek,NSW,2321,0418 492 923,retrodigptyltd2001@gmail.com,46471359875,, ,
R.M.H Built,Carpenters,GILLIESTON HEIGHTS,NSW,2321,0428 739 075,contactus@rmhbuilt.com.au,87561429743,,Rodney,Hines
Australian Timber Structures,Decking,"34 australia ST, australia",QLD,2321, ,,76607432440,, ,
SJM Concreting,Concreting,Heddon Greta,NSW,2321, ,sjmconcreting@gmail.com,50704982086,,Shannon,
Skt plastering,Plastering & Gyprock,Clarence Town,NSW,2321,0414 605 981,threlfo28@msn.com,43961803107,,Shannon,Threlfo
Statewide Driveway services,Concreting,Gillieston Heights,NSW,2321,0417 203 715,statewidedriveways@me.com,64102871278,, ,
Stegelec Electrical Solutions,Electricians,Clarence Town,NSW,2321,0437 923 515,nathan.steggles@stegelec.com,41652704171,, ,
Stephen Rose Architects,Architecture,Hinton,NSW,2321,0413 609 585,sj.rose@bigpond.com,16051664067,,Stephen,Rose
Sumner Electrical & Property Maintenance,Handyman,Heddon Greta,NSW,2321,0422 998 396,jpsumner.electrical@gmail.com,51711950148,, ,
DC Joseph Bricklaying services Pty Ltd,Bricklaying,Clarence Town,NSW,2321,0499 895 979,thebrickiebloke@gmail.com,36617422438,, ,
W Dennis Removals,Small Move,Maitland,NSW,2321,0408 339 206,hmdennis@hotmail.com,29180886725,, ,
Winter Group Architects Pty Limited,Drafting,RAWORTH,NSW,2321, ,wintergroup107@gmail.com,74522406978,,Robert R,Winter
Wisemans Excavations,Earth Moving,Hunter Valley,NSW,2321,0427 292 092,wisemansexcavation@gmail.com,13101152532,,Steve,Tuohy
YNOT the Handyman can,Handyman,Duns Creek,NSW,2321,0477 082 788,ynotthehandymancan@gmail.com,65581145304,, ,
YO HOME MAinteNANCE,Handyman,Duns Creek,NSW,2321,0413 952 329,yohomemaintenance@gmail.com,75811718393,,Nitia,Sungilee
Above & Beyond Concepts Pty Ltd,Safety Equipment,"36 Sandringham AVE, Thornton",NSW,2322, ,abc.mm@bigpond.net.au,96102683054,, ,
