"business_trading_name","category","suburb","state","post_code","phone_number","email","ABN","logo","first_name","last_name"
"A.A.A. Concrete Pumping","Concreting","Ivanhoe East","VIC","3079","0418 544 989","cimpo63@live.com.au","54006557384",""," ",""
"AHM Property Maintenance Group Pty Ltd","Building","Ivanhoe East","VIC","3079","0438 834 856","renato@theahmgroup.com.au","34151785456","","Renato","DintinoSante"
"Altsini Pty Ltd ATF the A&T Investment Trust","Carpenters","Ivanhoe","VIC","3079","0435 728 548","improveproperty18@gmail.com","24278268099",""," ",""
"Anny Cleaning","Cleaning","Ivanhoe","VIC","3079","0415 168 871","ani.ani.miri@gmail.com","24819698894",""," ",""
"Arcadia Bricklaying","Concreting","Ivanhoe","VIC","3079","0414 527 100","mark.rodgers@optusnet.com.au","30155449004","","Mark & Luke","Rodgers"
"Arcadia Sustainable Design","Landscaping & Gardening","Ivanhoe","VIC","3079","0431 022 953","gary@arcadiasustainabledesign.com.au","59714298449",""," ",""
"At Temp Refrigeration and Air Conditioning","Air Conditioning","Ivanhoe","VIC","3079"," ","phil.attemp@gmail.com","25748950146","","Philip","Zebrowski"
"Bailey Brickworks","Bricklaying","Ivanhoe","VIC","3079","0419 374 684","info@baileybrickworks.com","62850325581","","Mas","Paoli"
"Banek Design","Building Design","Melbourne","VIC","3079","0408 531 200","banekdesign@bigpond.com","13824885211",""," ",""
"Bamford Godfrey & Associates P / L","Drafting","Suite 4, 251 Lower Heidelberg RD, Ivanhoe East","VIC","3079","0408 863 684","bga@eiag.com.au","53095273019","","Nick","Bamford"
"Botanix Landscape Architects","Landscape Design","Ivanhoe","VIC","3079","0417 375 707","info@botanixlandscape.com.au","58448353985",""," ",""
"Brightlec Electrical services Pty Ltd","Electricians","IVANHOE EAST","VIC","3079","0433 450 659","aaron@brightlecservices.com.au","86827536657","","Aaron","Leiminger"
"Bright Sparkz","Electricians","Ivan hoe","VIC","3079","0430 220 192","lachy.merkel92@gmail.com","15352374748","","Lachlan","Merkel"
"Cassisi & Associates Architects","Extensions","1/140 Upper Heidelberg RD, Ivanhoe","VIC","3079"," ","info@cassisiarchitects.com.au","72006200595",""," ",""
"CERVI CONSTRUCTIONS PTY.LTD.","Building","IVANHOE","VIC","3079","0413 164 321","cerviconstructions@bigpond.com","94006634055",""," ",""
"DDPElectric PTY LTD","Electricians","Ivanhoe","VIC","3079","0430 452 159","ddpelec@outlook.com","31156020852","","Daniel Dal","Pos"
"Doctor Grassy","Garden Cleanup","Ivanhoe","VIC","3079","0467 771 208","julian@doctorgrassy.com","84148963010",""," ",""
"Dowcon Builders","Building","Ivanhoe East","VIC","3079","413","dowcon@optusnet.com.au","32848520108","","Michael Dowdle Tim","Dowdle"
"Drew Rudd","Engineering - Structural","Ivanhoe","VIC","3079","0411 498 879","richard@drpartners.com.au","28388971504",""," ",""
"Fen Building Painting Contractors","Painters","12 Lower Heidelberg RD, Ivanhoe","VIC","3079","0418 179 741","emilio@fenbuildingandpainting.com","16843735490",""," ",""
"G & A Concreting","Concreting","East Ivanhoe","VIC","3079","0431 320 710","par_dalis@hotmail.com","63107232325","","George","Pardalis"
"Hedlen Advanced Landscape Plants","Landscaping & Gardening","Ivanhoe","VIC","3079","0409 398 540","averil@hedlen.com.au","89686103025",""," ",""
"Heidelberg Light Power Electrical","Electricians","25 Locksley RD, IVANHOE","VIC","3079","0411 644 743","chrismeaden@bigpond.com","35784689054","","Chris","Meaden"
"Heidelberg Light & Power Electrical","Electricians","IVANHOE","VIC","3079","0411 644 743","chrismeaden.electrical@gmail.com","35784689054","","Chris","Meaden"
"House Dress Ups","Interior Designer","Ivanhoe","VIC","3079","0414 430 958","lee@housedressups.com.au","55607805593",""," ",""
"Illuma Electrical Group Pty Ltd","Electricians","Ivanhoe","VIC","3079","0417 999 188","david@illumaelectrical.com.au","62602270673",""," ",""
"JRL Land Surveyors","Surveyors","Ivanhoe","VIC","3079","94259944","ryan@jrl.net.au","61145234206",""," ",""
"Jt Colour Tone","Painters","Ivanhoe","VIC","3079","0418 339 447","abartholomeusz3@bigpond.com","60411529515",""," ",""
"Kids interior Designs","Interior Designer","73 Upper Heidelberg RD, Ivanhoe","VIC","3079"," ","info@kidsinteriordesigns.com.au","97163770483",""," ",""
"Linia Group","Aluminium Windows","Fairfield","VIC","3079","0420 844 592","gbaglava@icloud.com","52560013495",""," ",""
"LPI Vento Constructions Smart Life Building","Bricklaying","IVANHOE","VIC","3079","0451 967 268","cleverbuilding888@gmail.com","54309267965",""," ",""
"Max Alcorn Garden","Landscaping & Gardening","Ivanhoe East","VIC","3079","0424 037 917","maxgalc@outlook.com.au","44776453597","","Max","Alcorn"
"Metro Building services","Building Surveyors","East Ivanhoe","VIC","3079"," ","info@metrobs.com.au","92069886255","","Michael","Flanagan"
"Mild Designz","Kitchen Design","Ivanhoe","VIC","3079"," ","mthom@milddesignz.com","39143999839","","Mariana","Thom"
"Mitchell Brook Carpentry Solutions","Carpenters","Ivanhoe","VIC","3079","0431 783 100","m_brook30@hotmail.com","37787886306","","Mitchell","Brook"
"Neat And Clean Caulking service","Waterproofing","63 Jellicoe ST, Ivanhoe","VIC","3079","0420 824 708","neatncleancaulking@gmail.com","26615357778","","Lee the","caulker"
"Ovenu Ivanhoe","Oven Cleaning","Ivanhoe","VIC","3079","0434 990 960","stevec.1965@bigpond.com","18289134563",""," ",""
"OZ AIR GROUP","Electricians","Ivanhoe North","VIC","3079","0418 711 484","info@ozairgroup.com.au","22582232697",""," ",""
"PGM Horticultural service","Garden Designer","Ivanhoe","VIC","3079","0413 172 334","peterpgm@optusnet.com.au","40755719879",""," ",""
"Rise Residential - New Home and Multi Unit Builder","Building","Suite 3, 132 Upper Heidelberg RD, Ivanhoe","VIC","3079"," ","info@riseresidential.com.au","73943785191","","Rise Residential","reception:"
"Room By Room","Blinds","56 Lower Heidelberg RD, Ivanhoe East","VIC","3079"," ","vicki@roombyroom.net.au","95113531310","","Vicki","Burns"
"Simon Marshall Horticulture and Design","Garden Maintenance","Ivanhoe East","VIC","3079","0423 739 207","simon@simonmarshall.com.au","12547385632",""," ",""
"Discount Plumbing Supplies","Plumbers","14 STORTFORD AVE, IVANHOE","VIC","3079","0408 592 388","james.spinks@bigpond.com","70004759693","","Vince Giorla or Michael","Michal"
"Statewide Asphalt services Pty. Ltd.","Asphalt","nth Ivanhoe","VIC","3079","0420 991 951","statewide@bigpond.com","61868782480",""," ",""
"The Right Bloke","Carpenters","Ivanhoe","VIC","3079","0455 684 458","therightbloke@gmail.com","70095095856","","Joe","Valguarnera"
"The Three Little Pigs","Bricklaying","Ivanhoe","VIC","3079","0417 339 052","artgiuliani@gmail.com","89220616954",""," ",""
"Tile Heat","Bathroom Taps","IVANHOE","VIC","3079","0408 326 168","info@tileheat.com.au","99607522593",""," ",""
"Totally Clean Co.","Cleaning","East Ivanhoe","VIC","3079","0403 384 903","info@totallyclean.com.au","61728670122","","Robert","Tucker"
"waterdale Garden services","Garden Maintenance","Ivanhoe","VIC","3079","0410 039 644","info@waterdalegardens.com.au","30145932314",""," ",""
"Wint Electrical","Lighting","IVANHOE","VIC","3079","0400 597 146","info@wintelectrical.com","69940564348",""," ",""
