business_trading_name,category,suburb,state,post_code,phone_number,email,ABN,logo,first_name,last_name
A1 Carpentry and Property Maintenance,Handyman,Gold Coast,QLD,4214,0474 810 456,a1carpentryandpropertymaintenance@outlook.com,51298902782,, ,
AAA Custom Fencing & Furniture,Retaining Walls,Molendinar,QLD,4214,0474 875 606,aaacustomfencing@gmail.com,27684729288,, ,
Aaron cortenbach Tiling and Waterproofing,Waterproofing,Ashmore,QLD,4214, ,devery1@hotmail.com,20613691323,, ,
ABC Skylights,Skylights,MOLENDINAR,QLD,4214,0403 427 283,abcskylights@outlook.com,19061515231,,Royce,Enders
Adam Paving & Landscaping,Landscaping & Gardening,Arundel,QLD,4214,0414 644 678,keithadam3001@gmail.com,28128742549,, ,
Adam's Garden and Home Maintenance services,Garden Maintenance,Arundel,QLD,4214,0423 698 001,adamsyron83@gmail.com,24746690042,, ,
Advanced Building Co.,Building,MOLENDINAR,QLD,4214,0400 470 359,alarocca@linear.net.au,85058874641,,Amelia La,Rocca
A-Grade Aluminium,Fencing,"Unit 1, 12 Export DRV, PARKWOOD",QLD,4214, ,sales@agradealuminium.com.au,63456267508,, ,
Air conditioning installer,Air Conditioning,Molendiner,QLD,4214,0400 701 141,cliffdann@bigpond.com,44912124100,,Cliff,Davies
A & K Lievesley Electrical Contractors,Electricians,Molendinar,QLD,4214, ,kate@lievesley.com.au,80117234643,, ,
AK service tiling,Handyman,Arundel,QLD,4214,0402 751 016,info@akstiles.com.au,35539949389,, ,
Alex Hall antenna s,Antenna Services,"24 Pinkwood DRV, Ashmore",QLD,4214,0408 762 553,alexhallantennaes@hotmail.com,78273684223,, ,
All About Turf,Landscaping & Gardening,"Unit 2/183 Currumburra RD, Ashmore",QLD,4214, ,info@allaboutturf.com.au,64170887060,, ,
All Airconditioning & Electrical,Electricians,Ashmore,QLD,4214,0481 132 317,allairconditioning@bigpond.com,74326225788,, ,
Allcoast Energy Solutions,Electricians,Molendinar,QLD,4214,0433 946 769,allcoastenergysolutions@gmail.com,24624324394,, ,
All Coast Garage Doors,Gates,"UNIT 2, 32 HARRINGTON ST, ARUNDEL",QLD,4214,0412 720 296,acgdoors@bigpond.com,94113501605,,Phil and,Karen
Alliance Removals & Transport,Furniture Removal,Molendinar,QLD,4214, ,info@alliancetransport.com.au,86164785817,, ,
All In service Pty Ltd,Excavation,Asmore,QLD,4214,0405 648 438,allinservice@hotmail.com,31082026542,,Dar,Nobbs
Ambition Kitchens And Joinery,Kitchen,Molendinar,QLD,4214,0420 372 373,paul@ambitionkitchens.com.au,45619541007,,Paul,Alexander
Andy's services,Pressure Cleaning,Gold Coast,QLD,4214,0403 282 191,aterlew@hotmail.com,14161318618,,Andrew,Lee
APS interior Linings,Plastering & Gyprock,Parkwood,QLD,4214,0447 283 085,apsinteriorlinings@gmail.com,67326386413,, ,
Aquamatics,Pool Accessories,"5 Putter PL, Arundel",QLD,4214, ,sales@aquamatics.com.au,65138559985,, ,
