"business_trading_name","category","suburb","state","post_code","phone_number","email","ABN","logo","first_name","last_name"
"Air coen cleaning pilbara","Appliance Repairs","South Hedland","WA","6722","0497 874 121","coen.voeten@gmail.com","21137883352",""," ",""
"Jimy Tools & Equipment North West","Fire Protection Materials","South Hedland","SA","6722"," ","porthedland@safetyandfire.net.au","94008294193","","anthony","Atkins"
"JSN ELECTRICAL servicES PTY LTD","Electricians","Port Hedland","WA","6722","0448 781 752","jsnelectrical@bigpond.com","81936241724","","Willy","Ndaba"
"JW's Yardworx","Arborist","South Hedland","WA","6722","0408 910 721","jkubala@bigpond.net.au","24343569171","","John","Kubala"
"Lucrative Landscaping services","Garden Maintenance","South Hedland","WA","6722","0457 287 924","raywil.llswa@outlook.com","22405435045",""," ",""
"NPA Pest Control","Pest Control","South Hedland","WA","6722","0409 082 222","npapestcontrol@gmail.com","71969807863",""," ",""
"NPE Excavations Pty Ltd","Excavation","South Hedland","WA","6722","0402 280 150","info@npeexcavations.com.au","83108725239",""," ",""
"TSP Building","Carpenters","South Hedland","WA","6722","0473 142 405","tom.paton17@gmail.com","74522688718",""," ",""
"UBeaut Plumbing and Gas","Plumbers","South Hedland","WA","6722","0413 838 966","admin@ubeautplumbingandgas.com.au","86347379144",""," ",""
"WGM Plumbing","Plumbers","South Hedland","WA","6722","0447 592 370","wgm.plumbing@gmail.com","14604468457",""," ",""
