"business_trading_name","category","suburb","state","post_code","phone_number","email","ABN","logo","first_name","last_name"
"Adrian Finck Builder","Building","129 OtWay ST, Portland","VIC","3305","0407 188 667","af188667@hotmail.com","48151606180",""," ",""
"Binalong Chimney Sweep","Chimney Sweepers","Portland","VIC","3305","0419 892 264","binalongcs@gmail.com","14847178915",""," ",""
"Clean It Up 4 U Cleaning services","Cleaning","Portland","VIC","3305","0434 221 305","helens_haven@hotmail.com","90254657187","","Helen","Nemet"
"Contemporary interior Designs","Kitchen Design","176 Edgar ST, Portland","VIC","3305"," ","sharon@contemporaryinteriordesigns.com.au","92924614493",""," ",""
"Exile Concrete Pumping","Pumping","Portland","VIC","3305","0427 236 980","jnl_construction@hotmail.com","93067295831",""," ",""
"GMF Home Maintenance","Carpet Steam Cleaning","Portland","VIC","3305","0412 947 153","filliponi@gmail.com","22075525053",""," ",""
"Hutchinson Rural Contractors Pty Ltd","Fencing","1 MARRIOTT CRT, PO Box 1177 PORTLAND","VIC","3305","0418 527 014","hutchinsons@westvic.com.au","12007428702","","Ken","Hutchinson"
"ICU Window Cleaning","Window Cleaning","Portland","VIC","3305","0437 064 778","icuwindowcleaning2000@gmail.com","18359262937",""," ",""
"J Treloar Plumbing","Plumbers","Portland","VIC","3305","0418 835 411","trolley72@bigpond.com","45986742627",""," ",""
"Kelcar Materials Management","Rubbish Removal","Portland","VIC","3305","0417 018 874","josh@kelcar.com.au","29207413674",""," ",""
"Marks Lawn And Garden services","Garden Maintenance","Portland","VIC","3305","0427 870 342","marksaundersaust@hotmail.com","85735573297","","Mark Edmund","Saunders"
"R & M Menzel","Electricians","Portland","VIC","3305"," ","admin@menzel.com.au","25143252746",""," ",""
"P J & H B Fitzgerald Pty Ltd","Building","Portland","VIC","3305"," ","pj_fitzy@bigpond.com","52106601647",""," ",""
"Portland Cleaning service","Renovations","Portland","VIC","3305","0418 316 900","andrew@porterscarpentry.com","57006374705","","Simon","Heley"
"Portland High Pressure water Cleaning","Renovations","Portland","VIC","3305","0411 209 995","andrew@porterscarpentry.com","79418625622",""," ","Porter"
"Portland Home Improvements","Renovations","40 Barkly ST, Portland","VIC","3305"," ","andrew@porterscarpentry.com","11045760862",""," ","Porter"
"Portland Plumbing & Gas Fitting","Renovations","Portland","VIC","3305","0407 640 419","andrew@porterscarpentry.com","76731061659",""," ","Porter"
"SNC TreeTech","Tree Felling","Portland West","VIC","3305","0408 087 901","snctreetech@hotmail.com","56350072902","","Shaun","Clark"
"Trees Top Technicians Triple T Pty Ltd","Tree Felling","Portland","VIC","3305","0422 228 766","treestoptech@gmail.com","12156250887","","Peter","Bell"
