business_trading_name,category,suburb,state,post_code,phone_number,email,ABN,logo,first_name,last_name
AAA Trees On Tweed,Garden Maintenance,Uki,NSW,2484,0458 795 659,admin@treesontweed.com.au,91924847768,, ,
Abstract Window Cleaning,Window Cleaning,Hopkins Creek,NSW,2484,0412 245 441,trippple3@gmail.com,82042747856,,Paul,Wright
Advanced Alarms Tweed,Security,Murwillumbah,NSW,2484,0412 456 070,alarmstweed@bigpond.com,12090069869,,Ian,Minnis
armys digging it,Excavation,SOUTH MURWILLUMBAH,NSW,2484,0450 411 598,seedavearmy@hotmail.com,53071101550,,Dave,Armstrong
A.V.E. services,Antenna Services,Murwillumbah,NSW,2484,0400 320 314,maurieking235@gmail.com,18772664155,, ,
A.V.G Tiling,Tilers,Murwillumbah,NSW,2484,0417 956 936,avgtiling@yahoo.com.au,19968558264,, ,
Bay to Bay Plumbing & Drainage,Plumbers,TERRAGON,NSW,2484,0437 321 755,chris.woodley@hotmail.com,51693122195,, ,
Ben Butler Building,Building,"297 Smiths Creek RD, Uki",NSW,2484, ,benbutler.building@bigpond.com,43160522001,,Benjamine,Butler
Berger Gas services,Gas Fitters,"8 Dorset ST, Murwillumbah",NSW,2484,0424 164 517,michael@bergergas.com,89163851285,,Jessica,Berger
Kent Carpentry,Carpenters,"2 Baker ST, MURWILLUMBAH",NSW,2484,0413 677 753,kentcarpentry@gmail.com,62276113541,,Bill,Kent
BJM Plumbing & Drainage Pty Ltd,General Maintenance,Murwillumbah,NSW,2484,0427 916 571,bjmplumbing@outlook.com,56092603979,, ,
Bomford Plumbing Pty Ltd,Plumbers,Round Mountain,NSW,2484,0421 678 424,bomfordplumbing@gmail.com,64365240474,, ,
Bomford Plumbing Pty Ltd,Plumbers,Round Mountain,NSW,2484,0421 678 424,bomfordplumbing@gmail.com,16602257901,,Luke,Bomford
Brendan Houghton Plastering,Plastering & Gyprock,Murwillumbah,NSW,2484,0414 060 582,brendanstag@yahoo.com.au,17640962071,,Brendan,Houghton
Brett Sett Pty Ltd,Plastering & Gyprock,Murwillumbah South,NSW,2484, ,brettsett@bigpond.com,57105117744,, ,
Buffalo Crane Hire,Bobcat,Uki,NSW,2484,0439 181 675,buffalocranehire@gmail.com,47302334971,, ,
Buffy's Cleaning services,Cleaning,Uki,NSW,2484,0405 200 140,galco@optusnet.com.au,47239268242,,John,Galayini
Cabarita Custom Clean,Gutter Cleaning,Condong,NSW,2484,0408 714 012,cabaritacustomclean@hotmail.com.au,49183021991,, ,
Calamac Electrical,Electricians,Murwillumbah,NSW,2484,0401 662 162,calamac@dodo.com.au,17554273554,,Cameron,Smyth
Calamity,Security,Murwillumbah,NSW,2484, ,danlew@calamity.com.au,73142954185,, ,
Coastal Turf,Lawn & Turf,Round Mountain,NSW,2484, ,coastalturf@optuset.net.au,12572972155,, ,
Coast & Country Joinery,Cabinet Making,Murwillumbah,NSW,2484,0414 996 343,coastandcountryjoinery@gmail.com,62384464816,, ,
Coast & Country Locksmiths,Locksmiths,Murwillumbah,NSW,2484,0402 284 547,,84513135332,, ,
Greg Cochrane Plumbing,Plumbers,Murwillumbah,NSW,2484,0418 739 451,gregcochrane@bigpond.com,11982840591,,Greg,Cochrane
Cudgera Turf,Lawn & Turf,Cudgera Creek,NSW,2484,0409 761 603,cudgeraturf@gmail.com,42087049013,, ,
Damien Swift Electrical,Electricians,Murillumbah,NSW,2484,0432 530 703,damienswiftelectrical@outlook.com,73585890255,,Damien,Swift
Damien Webb Tiling,Tilers,Murillumbah,NSW,2484,0419 773 514,,33750213738,,Damien,Webb
Damien Wright Landscaping,Landscaping & Gardening,Murillumbah,NSW,2484,0414 212 566,damien@beyondcreative.com.au,80878195203,, ,
Dave Spencer services,Rubbish Removal,Tweed Coast,NSW,2484,0405 321 822,djspencer2013@gmail.com,88204532094,, ,
Dave's Pressure Cleaning,Pressure Cleaning,Murwillumbah,NSW,2484,0421 453 070,davidcram@y7mail.com,20989841235,, ,
"Dig Me Up - Landscaping, Stone and Earth Moving services",Landscaping & Gardening,Tomewin,NSW,2484,0416 282 124,mm_buckets@hotmail.com,86130458730,,Maryann,Manwell
Dig n Design,Landscaping & Gardening,Tomewin,NSW,2484,0422 588 469,,48001167789,,Luke,Hogan
Dig N Dump,Excavation,Tomewin,NSW,2484,0448 592 007,digndump@optusnet.com.au,66344869668,,Matt,.
E B Tree services,Tree Felling,Murwillumbah,NSW,2484,0459 461 421,elliot.butlerr@gmail.com,87918575208,,ELLIOT MARK,BUTLER
ELEFTHERIOS KARIAMIS,Electricians,Limpinwood,NSW,2484,0459 921 199,leftheri.k@gmail.com,20114047795,,Terry,Kariamis
Essjay Carpentry and Constructon,Carpenters,Uki,NSW,2484, ,sam@essjayconstructionservices.com,59602639663,,Sam,
Fitzys Property Clean Up services,Garden Cleanup,Northern Rivers,NSW,2484,0418 835 809,julianf3@gmail.com,94612805240,, ,
Global Shade Australia,Blinds,Murwillumbah,NSW,2484, ,info@globalshade.com.au,89108583964,, ,
Global Shade NSW,Design & Install Sails,South Murwillumbah,NSW,2484, ,steve@globalshade.net,89108583964,,Steve,Lewis
GM Roofing,Roof Repairs,Stolkers Siding,NSW,2484,0447 189 508,gmroofing2001@gmail.com,85262357554,,Mark,Connolly
Graces Concrete services,Driveways,Stokers Siding,NSW,2484,0411 257 310,sagrace6@dodo.com,44284696268,, ,
Green Mandala landscaping and building,Landscaping & Gardening,Tomewin,NSW,2484,0417 726 381,greenmandala3@gmail.com,97117261476,, ,
GreenMan Landcare services,Garden Maintenance,Murwillumbah,NSW,2484,0415 242 871,greenmanlandcare@gmail.com,35536367532,, ,
Green Mile Lawn & Garden Maintenance,Garden Maintenance,Tomewin,NSW,2484,0429 165 862,mtbrocky@hotmail.com,27184658012,, ,
Greg Church Electrical Contractor,Lighting,Murwillumbah,NSW,2484, ,greg_church@bigpond.com,91115834500,, ,
Greg Clayton,Electricians,Murwillumbah,NSW,2484,0409 741 693,,39782043018,, ,
Grundabirds Pty Ltd,Excavation,Riverwood Creek,NSW,2484,0409 594 297,info@grundabirds.com.au,25132595263,, ,
"Grundy Electrical, Refrigeration & Air Conditioning services",Electricians,Riverwood Creek,NSW,2484,0408 434 535,grundy.electrical@live.com.au,82111957129,, ,
"Hardwood, Brick & Stone",Building Designer,Murwillumbah,NSW,2484,0418 454 440,david@bearclawmedia.com,88611377134,, ,
