"business_trading_name","category","suburb","state","post_code","phone_number","email","ABN","logo","first_name","last_name"
"Alfa Air QLD","Air Conditioning","Sinnamon Park","QLD","4073","0422 353 646","sales@alfaair.com.au","48603507491",""," ",""
"All Seasons Stump Grinding","Tree Felling","Sinnamon Park","QLD","4073","0497 532 249","info@asgrinding.com.au","70599206604",""," ",""
"anthony Poljak","Plastering & Gyprock","Sinnamon Park","QLD","4073","0411 709 433","katepoljak@hotmail.com","77486986594","","anthony","Poljak"
"AP lawn mowing","Garden Maintenance","Sinnamon Park","QLD","4073","0478 119 107","anthonypoljakk@outlook.com","77486986594",""," ",""
"Asbestos Be Gone","Asbestos Removal","Sinnamon Park","QLD","4073"," ","info@asbestosbegone.com.au","40169923899",""," ",""
"A&W Kitchens","Bathroom","3 / 17 Benronalds ST, Seventeen Mile Rocks","QLD","4073","0412 113 223","sales@awkitchens.com.au","23009719064","","William","Law"
"A & W Kitchens","Kitchen","Benronalds, Unit 3/17 Seventeen Mile Rocks","QLD","4073","0423 878 797","sales@awkitchens.com.au","23009719064",""," ",""
"BNE ELECTRICAL","Electricians","Sinnamon Park","QLD","4073","0413 322 978","brady@bneelectrical.com.au","37504755692",""," ",""
"Brian Brett Fencing","Fencing","Seventeen Mile Rocks","QLD","4073","0416 171 487","brianbrettfencing@gmail.com","85825074140","","Brian","Brett"
"Byro Glass","Glass & Glazing","10/500 Seventeen Mile Rocks RD, Seventeen Mile Rocks","QLD","4073","0401 449 003","tim.byrne@tcbyrne.com.au","14991720872",""," ",""
"D & A Kitchens","Kitchen Renovations","Seventeen Mile Rocks","QLD","4073","0419 790 952","ahu81101@bigpond.net.au","38283196807",""," ",""
"Dom Care Cleaning","Carpet & Upholstery Cleaning","Sinnamon Park","QLD","4073","0411 069 938","domcare_clean@hotmail.com","51226563610",""," ",""
"Down to Earth Design","Garden Designer","Sinnamon Park","QLD","4073","0423 493 716","malans1@optusnet.com.au","60445257532",""," ",""
"EvoHeat","Pool Heating","Seventeen Mile Rocks","QLD","4073"," ","marketing@evoheat.com.au","12129447561","","EvoHeat",""
"Exigo Outdoor Construction","Landscaping & Gardening","Seventeen Mile Rocks","QLD","4073"," ","simeon@exigoconstruction.com.au","59143674952",""," ",""
"FJ Electro Pty Ltd","Lighting","Sinnamon Park","QLD","4073","0427 159 924","info@fjelectro.com.au","97137057482","","Johan","Jansen"
"Grants Lawn Mowing","Lawn Mowing","SINNAMON PARK","QLD","4073","0405 277 424","mowgrant@gmail.com","57320791363",""," ",""
"Isaac's Cleaning service","Cleaning","Seventeen Mile Rocks","QLD","4073","0403 875 767","buffalosoldier706@hotmail.com","52123400437",""," ",""
"international Tool & Equipment Pty Ltd","Tools","21 Hasp ST, Seventeen Mile Rocks","QLD","4073"," ","sales@iteconline.com.au","83009923880",""," ",""
"JJ Landscaping Solutions","Landscape Construction","Sinnamon Park","QLD","4073","0422 996 472","jjlandscapingsolutions@outlook.com","42770508539",""," ",""
"JTS Plastering services","Plastering & Gyprock","SINNAMON PARK","QLD","4073","0450 528 995","jts.plastering@outlook.com","12320168811","","Jahdyn","Smith"
"Kitchens by Alliance","","Seventeen Mile Rocks","QLD","4073"," ","admin@kitchensbyalliance.com.au","40096079364",""," ",""
"McKenna Pest Control","Pest Control","15/500 Seventeen Mile Rocks RD, Seventeen Mile Rocks","QLD","4073"," ","accounts@mckennapestcontrol.com.au","11121353124",""," ",""
"New Leaf Design Studios","Kitchen Design","Sinnamon Park","QLD","4073","0416 105 051","info@newleafdesignstudios.com.au","76385654477","","Sandra","Dara"
"NM Bricky","Handyman","Sinnamon Park","QLD","4073","0481 176 415","nickmaina90@hotmail.it","13907584574","","Niko","Mainetti"
"Richard Letcher Cabinets","Bathroom","Seventeen Mile Rocks","QLD","4073"," ","b.letcher58@optusnet.com.au","27568041623",""," ",""
"Small Lot Homes","Building","Sinnamon Park","QLD","4073","0407 376 800","peter.s@smalllothomes.com","29010392104","","Peter","Stephens"
"Stone Encounters","Fireplaces","Seventeen Mile Rocks","QLD","4073","0401 823 773","carl@stoneencounters.com.au","99600300892",""," ",""
"Tailored Flat Packs Direct","Cabinet Doors","Brisbane","QLD","4073"," ","qld@tailoredflatpacksdirect.com.au","15607256039",""," ",""
"Urban Jungle Gardens","Garden Maintenance","Seventeen Mile Rocks","QLD","4073","0408 453 160","scott.doolan@gmail.com","96167014075","","Scott","Doolan"
