"business_trading_name","category","suburb","state","post_code","phone_number","email","ABN","logo","first_name","last_name"
"A1 Communications","Data Cabling","Bundoora","VIC","3083","0437 827 817","allen@a1comms.com.au","71474086702",""," ",""
"A 1 Gas Technician & Plumbing services Pty Ltd","Plumbers","Kingsbury","VIC","3083","0413 941 894","a1gas1@hotmail.com","45037685801",""," ",""
"Abbey's Cleaning services","Cleaning","Bundoora","VIC","3083","0419 114 000","abbey-marie1985@hotmail.com","66142381932",""," ",""
"Aglow Rendering services","Rendering","BUNDOORA","VIC","3083","0499 303 098","gary@aglowrendering.com.au","84162053581","","Khudr ""Gary""","Salamah"
"ALDO plastering","Repairs","Kingsbury","VIC","3083","0401 729 728","cheney87@hotmail.com","68724357388",""," ",""
"Alleva services","Plumbers","BUNDOORA","VIC","3083","0413 381 464","ralleva@bigpond.com","56331535355","","Rob","Alleva"
"Allsub Drilling","Excavation","Bundoora","VIC","3083","0412 515 552","allsubdrilling@optusnet.com.au","92204553912",""," ",""
"Allsub Hoeing service","Garden Maintenance","Bundoora","VIC","3083","0412 688 295","sfurmsto@bigpond.net.au","19362282735","","Ian","Furmston"
"Aqua Tec Australia","Waterproofing","Bundoora","VIC","3083","0415 801 458","aquatecaustralia@outlook.com","24265853700","","Brendan","Meli"
"AusPak Plasterers","Plastering & Gyprock","KINGSBURY","VIC","3083","0470 463 873","auspakplasterers@gmail.com","26199013696",""," ",""
"Automate A Gate","Gates","Bundoora","VIC","3083","0401 202 188","automateagate@gmail.com","36462036239","","DEAN","TOSIS"
"Bacini kitchen and bathrooms","Bathroom","Thornbury","VIC","3083","0430 039 613","marcnatoli@bacinistyle.com.au","48104584367",""," ",""
"B & A Showers","Glass & Glazing","Bundoora","VIC","3083","0433 270 833","assume50@hotmail.com","39644689055","","Bashar","Abbas"
"B & A Tirimacco Ceilings Pty Ltd","Plastering & Gyprock","Bundoora","VIC","3083","0412 835 110","","94161827468",""," ",""
"Bcoe Electrical","Electricians","Bundoora","VIC","3083","0412 696 062","bcoeelectrical@gmail.com","11954697670","","Brett","Coe"
"BGL Plastering Pty Ltd","Plastering & Gyprock","Bundoora","VIC","3083","0450 984 168","linbigui1982@gmail.com","18613563965",""," ",""
"BKL Projects","Complete Bathroom Renovation","Bundoora","VIC","3083","0424 753 582","chris@bkl-projects.com.au","54178794014","","Christopher","Keeler"
"BKT services","Roof Repairs","Bundoora","VIC","3083","0427 853 193","bktservices@live.com.au","86363426740","","Gary","Hall"
"BlueBee Logistics","Storage","Bundoora","VIC","3083","0412 947 161","info@bluebeelogistics.com.au","77640255291",""," ",""
"Brad Davis services","Electricians","Melbourne","VIC","3083","0402 584 146","brad@braddaviselectrical.com.au","26154340959",""," ",""
"Brett's Gardening service","Garden Maintenance","Kingsbury","VIC","3083","0402 523 016","brettwilson243@gmail.com","18617717818",""," ",""
"Bugrahan Ozgur Plastering service","Plastering & Gyprock","BUNDOORA","VIC","3083","0420 731 312","bugra_ozgur@hotmail.com","21688404815","","Bugrahan","Ozgur"
