"business_trading_name","category","suburb","state","post_code","phone_number","email","ABN","logo","first_name","last_name"
"All-Round Landscapes","Landscaping & Gardening","PO Box 120 Maffra","VIC","3860","0417 385 816","allroundland@dodo.net.au","31610073480",""," ",""
"Arendee Property Maintenance","Garden Maintenance","Briagolong","VIC","3860","0448 712 309","arendee.pm@bigpond.com","81756810038",""," ",""
"Bennett DA & PA Electrical Contractors","Electricians","Maffra","VIC","3860","0417 542 685","admin@bennettelectrical.com.au","50787311388",""," ",""
"Boisdale Glassworks","Glass & Glazing","52 Johnson ST, Maffra","VIC","3860"," ","glassworksmaffra@gmail.com","34216686058",""," ",""
"Briagolong Plumbing service","Plumbers","Briagolong","VIC","3860","0488 116 124","briagolongplumbing@gmail.com","34688531147","","Thomas James","Carew"
"DTM Builders","Building","50 Cedarwood DRV, Maffra","VIC","3860","0412 465 736","dtmbuilders@telstra.com","39823220491",""," ",""
"Dynamic Kerbing","Concrete Kerbs","Briagolong","VIC","3860","0428 209 364","dynamickerbing@gmail.com","15912850145","","Benjamin Michael","Knowles"
"GlennMc Construction","Building","Maffra","VIC","3860","0427 513 218","mclach22@bigpond.net.au","26108394773",""," ",""
"J W & K R PHILLIPS ELECTRICAL ContrACTORS","Electricians","Maffra","VIC","3860","0418 505 879","bluekay@bigpond.com","60519718170",""," ",""
"JW & TJ Caffrey Builders","Builder","Briagolong","VIC","3860","0418 350 107","caffrey4@bigpond.com","17234566430",""," ",""
"Lee Building and Home Maintenance","Handyman","Maffra","VIC","3860","0439 615 246","mattlee2@live.com.au","84451945842",""," ",""
"Lee Carpentry","Carpenters","Maffra","VIC","3860","0418 952 598","leecarp@bigpond.com.au","74120133665",""," ",""
"Maarten Aantjes Joinery","Joinery","Maffra","VIC","3860"," ","maartenaantjes@gmail.com","58198728100",""," ",""
"Maffra Home Maintenance","Garden Maintenance","Coongulla","VIC","3860","0418 357 475","maffrahomemaintenance@net2000.com.au","72828984199",""," ",""
"Parer Painting","Painters","Maffra","VIC","3860","0417 373 100","mail@parerpainting.com.au","25054053796",""," ",""
"RGEC","Electricians","Maffra","VIC","3860","0438 087 273","rgec@outlook.com.au","27195956016",""," ",""
"Ryrie Plumbing services","Plumbers","Maffra","VIC","3860","0418 514 852","ryrieps@gmail.com","11939857287",""," ",""
"Wellington Plumbing & Gasfitting services","Plumbers","Maffra","VIC","3860","0428 472 328","wellingtonplumbing@outlook.com","45274160916","","Rod","Fitt"
