business_trading_name,category,suburb,state,post_code,phone_number,email,ABN,logo,first_name,last_name
A1 Carpet & Upholstery Specialists,Carpet & Upholstery Cleaning,West Launceston,TAS,7250,0428 201 414,admin@a1cus.com.au,70165256280,,Lee,Turnbull
A1 Carpet & Upholstery Specialists,Carpet & Upholstery Cleaning,West Launceston,TAS,7250,0400 813 605,jlsouth73@gmail.com,70165256280,, ,
AA Handyman services,Handyman,Launceston,TAS,7250,0419 205 220,andrewallan1964@gmail.com,78188186935,, ,
AAP interior Linings,Plastering & Gyprock,Launceston,TAS,7250,0410 791 149,aapinteriorlinings@mail.com,52383359413,,Matt,Manshanden
Adam Hunt Builder,Building,Blackstone Heights,TAS,7250,0418 286 537,adamhunt@gmail.com,54463810636,,Adam,Hunter
ADM Flooring,Carpet Suppliers,Norwood,TAS,7250,0419 983 195,sophndan@yahoo.com.au,52892655099,, ,
Adorn Painted Finishes,Painters,Trevallyn,TAS,7250,0430 848 304,kerista@gmail.com,49474358725,,Kerista,Berry
Advance Electrical,Electricians,Blackstone Heights,TAS,7250, ,timothyhorton@bigpond.com,46125760572,, ,
Agostini Concreting Contractors,Concreting,Prospect,TAS,7250,0419 533 890,agostiniconcreting@bigpond.com,76161949962,, ,
Alan Sotheran Painters,Painters,West Launceston,TAS,7250,0419 387 820,alan.sotheranpaint@gmail.com,38708716953,, ,
Alex Krause Builders,Building,"202 South Pomona RD, Riverside West",TAS,7250,0408 546 180,akrause@hotkey.net.au,33713202171,,Alex,Krause
Allan's Garden Centre Prospect,Garden Maintenance,"285 Westbury RD, Prospect",TAS,7250, ,enquiries@allansprospect.com.au,49012207295,,Mark,Hay
All Painting,Painters,"PO Box 1107, Launceston",TAS,7250,0438 030 378,allpaintis@bigpond.com,99496211805,,Mark,
Andrew Carey Building Contractor,Building,Prospect,TAS,7250,0408 939 994,acbuildingcontractor@yahoo.com.au,77851979242,,Andrew,Carey
Andrew Child Architecture,Drafting,Prospect,TAS,7250,0403 194 516,info@andrewchild.com.au,86906689689,, ,
anton La Palombara Plastering,Plastering & Gyprock,Prospect,TAS,7250,0499 799 200,anton-james@hotmail.com,25654624053,,anton La,Palombara
Apple Isle Painting service,Painters,Launceston,TAS,7250,0428 140 758,thomasbarton@bigpond.com,63531327562,, ,
Aqua Fresh Carpet Care,Carpet & Upholstery Cleaning,Prospect,TAS,7250,0418 136 580,aquafreshcarpetcare@gmail.com,21521334079,, ,
ARF Building Pty Ltd,Carpenters,Blackstone Heights,TAS,7250,0429 146 427,andrew.frame@arfbuilding.com.au,92169075269,, ,
Armour Floors,Concreting,"29 Malabar ST, East Launceston",TAS,7250,0407 885 569,armourfloors@gmail.com,98712386814,,Tony,Palmer
Armour Lock & Security,Locksmiths,"29 Malabar ST, East Launceston",TAS,7250, ,info@armourlock.com.au,85472117746,, ,
Ascent Group- Excavation to Completion,Concreting,"3A, South Launceston",TAS,7250,0447 590 288,geoff@ascentconstructions.com.au,91184162822,,Geoff,Tamplin
Ascent Living,Lighting,"3A, South Launceston",TAS,7250, ,ashley@ascentliving.com.au,56006711655,, ,
A Won Mowing and Vineyard services,Garden Maintenance,Newstead,TAS,7250,0447 266 147,awonmowing@gmail.com,29943392386,,Peter,Nixon
Balance Cleaning services,Rubbish Removal,Launceston South,TAS,7250,0413 395 990,david.dziadosz@gmail.com,80494327951,, ,
Balance Constructions Pty Ltd,Building,Launceston South,TAS,7250,0414 515 658,constructor@optusnet.com.au,26084697192,, ,
Baldock Painting services,Painters,Launceston,TAS,7250,0418 146 486,dbaldock@baldockpainting.com.au,93372162940,, ,
Baldock Painting services,Painters,Launceston,TAS,7250,0418 146 486,dbadlock@baldockpainting.com.au,93372162940,, ,
Baldocks Plumbing service P/L,Plumbers,Launceston,TAS,7250, ,baldock@mackay.net.au,96069297829,, ,
Blackstorm Engineers,Engineering - Structural,Launceston,TAS,7250,(07) 3630 5020,contact@blackstormengineers.com.au,49163791722,,John,
Blackstone Excavations,Landscaping & Gardening,Launceston,TAS,7250,0424 017 679,blackstone.excavations@gmail.com,16420069725,,Brendon,Hyde
Brenner Build,Tilers,Launceston,TAS,7250,0499 113 353,michael@brennerbuild.com.au,71247090417,, ,
Brett Reid Plastering,Repairs,East Launceston,TAS,7250,0418 137 482,brettreidplastering@bigpond.com,20087402123,, ,
Brickhill Rob,Brick Fences,Prospect,TAS,7250,0419 547 177,rob@brickhill.com.au,67161749878,, ,
Building Maintenance & Renovation services,Handyman,West Launceston,TAS,7250,0417 346 142,stepsands@bigpond.com,43632737096,,Stephen,Johnstone
Cemento Rapido,Concreting,Launceston,TAS,7250,0407 579 332,info@cementorapido.com.au,92164533475,, ,
