business_trading_name,category,suburb,state,post_code,phone_number,email,ABN,logo,first_name,last_name
ACSM Builders,Building,"Unit 1, 3 Caryota CRT, COCONUT GROVE",NT,0810, ,acsmbuildersptyltd@bigpond.com,37696852857,, ,
Alawa Electrical,Electricians,LYONS,NT,0810,0412 514 087,alawaelectrical@gmail.com,51483703256,, ,
Alex G Plumbing,Plumbers,Rapid Creek,NT,0810,(08) 8985 4495,alexgplumbing@gmail.com,15375478125,, ,
All About Garden Care Darwin and Landscaping,Fencing,Nakara,NT,0810,0411 204 215,aagcdarwin@gmail.com,59334531451,, ,
Amari Property Styling,Complete Design Service,Wanguri,NT,0810,0448 854 193,shelley@amaristyling.com.au,85147624230,, ,
anthonys Plastering,Plastering & Gyprock,Alawa,NT,0810,0497 347 085,anthonyjohn1961@gmail.com,45407293358,,anthony,Doyle
Arafura Electrical,Electricians,Rapid Creek,NT,0810,0409 600 992,greg@arafuraelectrical.com.au,47068105176,, ,
Arafura Roller Door services,Roller Doors,Moil,NT,0810,0413 236 910,savvasmick@gmail.com,83869219471,, ,
Asbestos Solutions NT Pty Ltd,Asbestos Removal,Casuarina,NT,0810,0451 832 064,ken@asbestossolutionsnt.com.au,71227336687,, ,
Coral Plumbing,Plumbers,Moonah,NT,0810,0458 003 199,coralplumbing@outlook.com,63133510264,,Christian,Boeger
BD plastering,Rendering,Wanguri,NT,0810,0412 892 422,bd-plastering@hotmail.com,89624837006,, ,
Beacon Lighting,Lighting Suppliers,MILNAR,NT,0810,0428 333 457,darwin@beaconlighting.com.au,13322464749,, ,
Blessed Home Projects,Handyman,Nakara,NT,0810,0422 445 468,zhaobingma@gmail.com,95279796877,,Zhaobing,Ma
BTC Constructions & Maintenance,Carpenters,Casuarina,NT,0810,0403 312 236,brendan@btcconstructions.com.au,31052917421,,Brendan,Cunningham
Building Craft enterprises,Handyman,Casuarina,NT,0810,0438 272 362,bluestar12@bigpond.com,98571592463,, ,
Carl Tiling,Tilers,Darwin,NT,0810,0434 263 087,carl1991@yahoo.com.au,53951529112,, ,
Ceramic Tiling and General Carpentry,Tilers,Alawa,NT,0810, ,jasoncarpenter914@gmail.com,81153523512,,Jason,Carpenter
Ciarla Construction,Excavation,Casuarina,NT,0810,0418 894 530,ciarlaconstructions@bigpond.com,12760688099,, ,
Comfort Cleaning services,Cleaning Services - Commercial,Millner,NT,0810,0407 611 520,simonfernandes1953@gmail.com,26070193672,, ,
Compass group,Cleaning,Moil,NT,0810,0477 229 034,dina.ariyaantii@gmail.com,50924540622,, ,
Connected Power Group,Lighting,Muirhead,NT,0810,0409 288 010,cesar7@westnet.com.au,52009550649,, ,
Cooke Plumbing & Gas,Plumbers,Menelli,NT,0810, ,chris@cookeplumbing.com.au,24295308269,,Christopher,Cooke
Country Solar NT,Solar Power,Coconut Grove,NT,0810,0409 135 738,jeremy@countrysolarnt.com.au,80162606868,, ,
Creative Tiling,Concreting,Casuarina,NT,0810, ,creative.tiling@bigpond.com,85404818815,, ,
Damiens Tree Lopping,Tree Felling,Millner,NT,0810,0408 748 752,damien404@hotmail.com,93041862009,, ,
Darwin Building Maintenance,Handyman,Wanguri,NT,0810,0451 828 567,peter.magriplis@outlook.com,49224715300,, ,
Darwin Commercial Cleaning,Cleaning,Nakara,NT,0810,0477 336 012,darwincommercialcleaning@gmail.com,59576749984,, ,
Darwin Concrete Pumping,Concreting,Nakara,NT,0810,0419 830 984,pjfulton@bigpond.net.au,54015839720,,Peter,Fulton
Darwin Painting services,Painters,"16 Garrkkar Street, LYONS NT 0810, LYONS",NT,0810,0419 848 662,george@darwinpaintingservices.com,94285110975,,George,Karpathakis
Deco Constructions Pty Ltd,Carpenters,Nightcliff,NT,0810,0438 814 768,admin@decoconstructions.com.au,43609917026,, ,
DESIGN GNPR,Building Designer,Nightcliff,NT,0810,0424 468 779,designs4gpr@gmail.com,16240791496,,"Sanghoon ""Sean""",Park
