"business_trading_name","category","suburb","state","post_code","phone_number","email","ABN","logo","first_name","last_name"
"AAA Absolutely Better Cleaning","Cleaning","Vaucluse","NSW","2023","0410 458 895","info@aaacleaningservices.com.au","18450385048","","Daniel",""
"AAA Absolute Prompt & Efficient","Garden Maintenance","Vaucluse","NSW","2023","0418 296 022","kaumatangi@bigpond.com","18186602484","","John Mark","Foxman"
"Asbestos RM Sydney","Asbestos Removal","Bellevue Hill","NSW","2023","0450 532 770","roger@asbestosrmsydney.com.au","89610444936","","Roger","Monteiro"
"Aster services Pty Ltd","Garden Maintenance","Bellevue Hill","NSW","2023"," ","kate@asterservices.com.au","67806775192",""," ",""
"Betterfix","Handyman","Sydney","NSW","2023","0401 337 383","ben@betterfix.com.au","57005010325",""," ",""
"Boom Build","Building","Bellevue Hill","NSW","2023","0452 176 731","bencarty@boombuild.com.au","95146580703","","Ben","Carty"
"Center Projects Pty Ltd","Carpenters","BELLEVUE HILL","NSW","2023","0450 480 305","tiago@centerprojects.page","32628779975",""," ",""
"City Highrise Carpet Care","Carpet & Upholstery Cleaning","1051 Virriga RD, Bellevue Hill","NSW","2023","0414 791 635","cityhigh74750@hotmail.com","74279746736","","Liam","O'byrne"
"Cosgrove Gardens","Garden Maintenance","BELLEVUE HILL","NSW","2023","0478 172 590","cosgrovegardens@gmail.com","15542760691","","Peter","Cosgrove"
"Dig Design In General","Interior Designer","Bellevue Hill","NSW","2023","0421 048 424","digcolour@bigpond.com","12307159719",""," ",""
"Handyman I am","Handyman","Bellevue Hill","NSW","2023","0424 467 636","diboss99@hotmail.com","86324389745",""," ",""
"Happy Days Property services","Handyman","Bellevue Hill","NSW","2023"," ","warrenleeosullivan@gmail.com","11977328087",""," ",""
"HB Rendering","Rendering","Bellevue Hill","NSW","2023","0404 258 589","eamonfallon1981@gmail.com","79344956796","","Eamon","Fallon"
"Jordan Jayes Management","Carpenters","BELLEVUE HILL","NSW","2023","0423 227 924","jayesmanagement@hotmail.com","52506274088","","Jordan","Jayes"
"Maestro Building service's","Building","BELLUVUE HILL","NSW","2023"," ","jamie@maestrobuilding.com.au","68182551909","","Jamie","Sydney"
"MAS Glass & Glazing Pty Ltd","Glass & Glazing","Bellevue Hill","NSW","2023","0405 193 250","masglass@live.com.au","34610934766",""," ",""
"Phoenix Removals","Furniture Removal","Bellevue Hill","NSW","2023","0415 200 360","info@phoenixremovals.com.au","20969387552",""," ",""
"Precision Carpentry And Building","Carpenters","Bellevue Hill","NSW","2023","0424 292 617","andyj_smith@hotmail.com","27159912544","","Andy","Smith"
"Quiet East Garden and Home Care","Garden Maintenance","Bellevue Hill","NSW","2023","0477 417 769","quieteastgardenandhomecare@gmail.com","55950089621",""," ",""
"Rhys Stratford Cabinet Maker & Joiner","Handyman","Bellevue Hill","NSW","2023","0422 372 548","easttoeast@outlook.com","67583127863","","Rhys","Stratford"
"Spot The Colour Painting services","Painters","Unit 5, 40B Birriga Rd RD, Bellevue Hill","NSW","2023","0414 262 726","spotthecolour@gmail.com","84352574351","","Miriam Stein & Morris","Pandolfo"
"Stefano Balduzzi","Handyman","Bellevue Hill","NSW","2023","0434 012 885","s.baldo1907@gmail.com","86505158374",""," ",""
"The Flooring Emporium","Blinds","Bellevue Hill","NSW","2023"," ","info@theflooringemporium.com.au","71615771885",""," ",""
"The Paintery","Painters","BELLEVUE HILL","NSW","2023","0412 757 393","hello@thepaintery.com.au","44889244262","","Ferenc","Varga"
"Zenovations","Kitchen Design","Bellevue Hill","NSW","2023","0401 100 505","pete@zenovations.com.au","36366433694","","Peter","Velzen"
