"business_trading_name","category","suburb","state","post_code","phone_number","email","ABN","logo","first_name","last_name"
"ALLPEST WEED & MAinteNANCE servicES","Pest Control","Kerang","VIC","3579"," ","jw-magoddard@bigpond.com","60499166936",""," ",""
"Alumak Industries","Doors","2 Tate DRV, Kerang","VIC","3579","0438 503 240","alumak1@bigpond.net.au","84554174149",""," ",""
"Amacron Technologies Australia","Fencing Suppliers","Kerang","VIC","3579"," ","micki@amacron.com.au","21944579751",""," ",""
"David Knight Building services","Building","KERANG","VIC","3579"," ","dknighty@bigpond.net.au","67386932266",""," ",""
"David Knight Decorative Painting","Painters","KERANG","VIC","3579","0433 469 902","david_knight481@yahoo.com.au","50258700280",""," ",""
"Faucet Australia Pty Ltd","Bathroom Accessories","31 Tate DRV, Kerang","VIC","3579"," ","sean@faucetstrommen.com.au","69811310332",""," ",""
"Gary Napier Plumbing","Plumbers","1322 Koondrook RD, MYALL","VIC","3579","0408 384 821","napierplumbing@harboursat.com.au","75738911371",""," ",""
"G J & S G Keath Builders","Commercial","Kerang","VIC","3579"," ","keath@internode.on.net","97166532664",""," ",""
"iDo Solar Cleaning","Solar Panel Cleaners","Kerang","VIC","3579"," ","idosolarcleaning@gmail.com","90922024310",""," ",""
"Kerang Custom Joinery","Joinery","Kerang","VIC","3579","0407 628 912","kcjoinery@bigpond.com","55408622694",""," ",""
"KM Bray Building","Building","161 Boundary ST, Kerang","VIC","3579","0427 421 018","eggbray@hotmail.com","63800859846",""," ",""
"McKnight Concreting","Driveways","KERANG","VIC","3579","0428 843 576","akmcknight6@bigpond.com","20782493881",""," ",""
"NJC Irrigation Solutions","Irrigation Consultancy","Kerang","VIC","3579","0427 929 117","admin@njcis.com.au","43245317973",""," ",""
"Rumbold Earthmoving","Earth Moving","DingWall","VIC","3579","0428 500 601","rumboldearthmoving@bigpond.com.au","57576611784",""," ",""
"Solar Today","Solar Power","Kerang","VIC","3579","0422 657 969","ajpessendon@gmail.com","38136397030","","anthony","Prior"
"Steains Plumbing VIC Pty Ltd","Gas Fitters","Kerang","VIC","3579","0408 500 987","steainst@bigpond.net.au","74080553340",""," ",""
"Steve.s Removals","Furniture Removal","Kerang","VIC","3579","0427 860 627","stevan@kerangantiques.com.au","13316861003","","Stevan","Hewitt"
"Wilson RA & Son","Bricklaying","Kerang","VIC","3579"," ","wilsonmk@bigpond.net.au","17024467841",""," ",""
