business_trading_name,category,suburb,state,post_code,phone_number,email,ABN,logo,first_name,last_name
AAA Staining Solutions,Handyman,"Unit 4, 102 Industrial RD, Oak Flats",NSW,2529, ,aaastaining@bigpond.com,39921556877,, ,
A.A.D.T,TV Units,Shellharbour,NSW,2529,0403 821 821,digitalantenna@dodo.com.au,94093401266,, ,
A.A.K Electrical,Electricians,Shellharbour,NSW,2529,0414 412 954,kingslyp@hotmail.com,37682484294,,Kingsly,Perera
Abacus Engineering,Plumbers,Oak Flats,NSW,2529,0421 283 096,david.brown.2007@hotmail.com,47115240205,, ,
Absolutely Everything Electrical,Electricians,Circuit,NSW,2529,0405 066 087,aee@outlook.com.au,17500806118,, ,
Addhance Building,Home Extensions,Oak Flats,NSW,2529, ,addhancemuz@hotmail.com,95394199102,, ,
A & J Bathroom Renovations Wollongong,Tilers,Shellharbour,NSW,2529,0415 882 722,hijaziplumbing@hotmail.com,15367437822,, ,
Alan Ardron Painting,Painters,Shellharbour,NSW,2529,0416 109 262,alanardronpainting@gmail.com,91512593522,, ,
Allround Electrical Pty Ltd,Lighting,Shellharbour City,NSW,2529,0405 225 809,sales@allroundelectrical.com.au,92407107598,, ,
All Round Tree Garden,Garden Maintenance,Ilawarra,NSW,2529,0405 446 315,allroundtreegarden@hotmail.com,14112579168,, ,
Always Better Concreting,Concreting,"145A Industrial RD, Oak Flats",NSW,2529, ,abc60@optusnet.co.au,34091597170,, ,
Andrew and Terry's Plastering,Plastering & Gyprock,Flinders,NSW,2529,0432 233 241,andrewshahmatov8@gmail.com,37945517150,,Andrew,Shahmatov
anthony Snelling Hot water,Hot Water Systems,Shellharbour,NSW,2529,0408 571 438,shellhotwater@aapt.net.au,43843077826,, ,
Ape Macquarie Pump services,Pool Maintenance,"129 Industrial RD, Oak Flats",NSW,2529, ,ape111@westnet.com.au,53049885727,, ,
ARTIMAN,Project Management,Shell Cove,NSW,2529,0421 569 547,aidavahid@gmail.com,15129559667,,Vahid,Bakhshi
ATG Excavation & Hire,Equipment Hire,Flinders,NSW,2529,0407 085 660,atgexcavation@gmail.com,50939128117,,Tony,Gaudiosi
Bajjada Drafting & Designs,Drafting,Shellharbour,NSW,2529,0405 174 354,luke@bajjadadrafting.com.au,80600097961,, ,
